,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,1719円,151分,101.5%,149件
1,450-499,404円,152分,100.4%,183件
2,500-549,739円,152分,100.7%,224件
3,550-599,1442円,142分,101.4%,295件
4,600-649,-133円,145分,99.9%,332件
5,650-699,2039円,141分,101.9%,357件
6,700-749,1829円,140分,101.7%,404件
7,750-799,2009円,138分,101.9%,455件
8,800-849,1756円,138分,101.7%,487件
9,850-899,2164円,133分,102.2%,469件
10,900-949,2306円,131分,102.3%,523件
11,950-999,1644円,132分,101.7%,542件
12,1000-1049,1831円,128分,101.9%,596件
13,1050-1099,2808円,121分,103.1%,612件
14,1100-1149,2792円,126分,102.9%,603件
15,1150-1199,2735円,120分,103.1%,612件
16,1200-1249,3465円,114分,104%,583件
17,1250-1299,2960円,116分,103.4%,528件
18,1300-1349,2956円,113分,103.5%,554件
19,1350-1399,3855円,108分,104.7%,518件
20,1400-1449,3172円,107分,104%,480件
21,1450-1499,3459円,105分,104.4%,488件
22,1500-1549,3846円,102分,105%,486件
23,1550-1599,4566円,97分,106.3%,458件
24,1600-1649,4000円,95分,105.6%,460件
25,1650-1699,4455円,94分,106.3%,449件
26,1700-1749,3956円,89分,106%,391件
27,1750-1799,4907円,87分,107.5%,358件
28,1800-1849,4818円,84分,107.6%,379件
29,1850-1899,5629円,80分,109.4%,323件
30,1900-1949,4724円,77分,108.1%,307件
31,1950-1999,6428円,74分,111.6%,307件
32,2000-2049,4900円,71分,109.2%,298件
33,2050-2099,5228円,68分,110.3%,301件
34,2100-2149,5791円,63分,112.3%,289件
35,2150-2199,5895円,61分,113%,271件
36,2200-2249,5896円,58分,113.6%,270件
37,2250-2299,6354円,52分,116.2%,236件
38,2300-2349,5386円,53分,113.6%,245件
39,2350-2399,6484円,48分,117.9%,206件
40,2400-2449,6603円,47分,118.9%,237件
41,2450-2499,7785円,43分,124.2%,222件
42,2500-2549,7754円,42分,124.6%,216件
43,2550-2599,8148円,41分,126.3%,255件
44,2600-2649,8313円,40分,127.7%,214件
45,2650-2699,9154円,37分,133.2%,189件
46,2700-2749,10105円,35分,138.9%,190件
47,2750-2799,10652円,33分,142.9%,178件
48,2800-2849,11625円,30分,152.5%,175件
49,2850-2899,12368円,26分,163.2%,149件
50,2900-2949,13874円,24分,178.2%,137件
