,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,3762円,133分,103.8%,861件
1,1050-1099,3788円,127分,104%,861件
2,1100-1149,4184円,123分,104.5%,812件
3,1150-1199,4241円,124分,104.6%,748件
4,1200-1249,4052円,119分,104.5%,802件
5,1250-1299,4741円,115分,105.5%,745件
6,1300-1349,4478円,113分,105.3%,725件
7,1350-1399,3938円,112分,104.7%,688件
8,1400-1449,4520円,109分,105.5%,685件
9,1450-1499,4991円,105分,106.3%,651件
10,1500-1549,5167円,102分,106.8%,693件
11,1550-1599,5226円,101分,106.9%,640件
12,1600-1649,5053円,95分,107.1%,589件
13,1650-1699,5592円,94分,107.9%,537件
14,1700-1749,5941円,91分,108.7%,546件
15,1750-1799,6410円,86分,109.9%,474件
16,1800-1849,5281円,86分,108.2%,446件
17,1850-1899,6810円,82分,111.1%,429件
18,1900-1949,5706円,78分,109.7%,426件
19,1950-1999,6018円,75分,110.7%,436件
20,2000-2049,6454円,70分,112.2%,426件
21,2050-2099,6322円,68分,112.4%,396件
22,2100-2149,5944円,66分,112.1%,376件
23,2150-2199,6854円,61分,115%,363件
24,2200-2249,6103円,60分,113.6%,355件
25,2250-2299,7201円,55分,117.4%,312件
26,2300-2349,6224円,53分,115.8%,330件
27,2350-2399,6996円,49分,119.2%,315件
28,2400-2449,7554円,46分,122%,318件
29,2450-2499,7765円,46分,122.6%,376件
30,2500-2549,7883円,44分,123.7%,300件
31,2550-2599,8671円,42分,127.5%,274件
32,2600-2649,9457円,40分,131.4%,282件
33,2650-2699,10267円,38分,136.2%,271件
34,2700-2749,10627円,35分,139.9%,249件
35,2750-2799,11549円,32分,148.1%,236件
36,2800-2849,12743円,31分,155.6%,231件
37,2850-2899,13649円,27分,168.3%,238件
38,2900-2949,14682円,24分,183.2%,187件
