,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,2292円,147分,102.1%,20件
1,600-649,550円,140分,100.5%,32件
2,650-699,1343円,123分,101.5%,45件
3,700-749,343円,147分,100.3%,67件
4,750-799,3124円,134分,103.1%,73件
5,800-849,827円,137分,100.8%,68件
6,850-899,2539円,129分,102.6%,87件
7,900-949,1249円,131分,101.3%,102件
8,950-999,1177円,128分,101.2%,98件
9,1000-1049,970円,128分,101%,127件
10,1050-1099,2049円,129分,102.1%,134件
11,1100-1149,2419円,122分,102.6%,163件
12,1150-1199,3337円,110分,104.1%,163件
13,1200-1249,2543円,117分,102.9%,162件
14,1250-1299,3047円,109分,103.7%,164件
15,1300-1349,2739円,109分,103.3%,180件
16,1350-1399,1924円,109分,102.3%,198件
17,1400-1449,2297円,107分,102.9%,174件
18,1450-1499,3018円,102分,103.9%,204件
19,1500-1549,2683円,100分,103.6%,190件
20,1550-1599,3610円,99分,104.9%,204件
21,1600-1649,3587円,98分,104.9%,194件
22,1650-1699,4214円,92分,106.1%,176件
23,1700-1749,3016円,89分,104.5%,195件
24,1750-1799,4080円,83分,106.5%,212件
25,1800-1849,3691円,82分,106%,189件
26,1850-1899,5379円,80分,109%,192件
27,1900-1949,5090円,76分,109%,152件
28,1950-1999,3869円,74分,107%,160件
29,2000-2049,5542円,70分,110.5%,169件
30,2050-2099,5645円,68分,111%,148件
31,2100-2149,6001円,63分,112.6%,171件
32,2150-2199,5686円,59分,112.7%,140件
33,2200-2249,6444円,54分,115.8%,133件
34,2250-2299,5679円,54分,114.1%,138件
35,2300-2349,6430円,49分,117.6%,138件
36,2350-2399,6077円,47分,117.3%,99件
37,2400-2449,6317円,46分,118.3%,118件
38,2450-2499,6928円,43分,121.4%,114件
39,2500-2549,6255円,43分,119.4%,93件
40,2550-2599,8153円,39分,128%,94件
41,2600-2649,8724円,37分,131.7%,88件
42,2650-2699,9368円,34分,137%,91件
43,2700-2749,9297円,36分,134.3%,102件
44,2750-2799,10206円,31分,143.5%,96件
45,2800-2849,11492円,30分,151.6%,77件
46,2850-2899,12373円,26分,164.7%,80件
47,2900-2949,13363円,23分,176%,55件
