,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,5736円,107分,107.1%,623件
1,1500-1549,6026円,105分,107.7%,643件
2,1550-1599,6702円,99分,109%,654件
3,1600-1649,6621円,96分,109.2%,634件
4,1650-1699,7292円,95分,110.2%,532件
5,1700-1749,6659円,92分,109.6%,519件
6,1750-1799,7148円,89分,110.7%,531件
7,1800-1849,6696円,86分,110.4%,508件
8,1850-1899,6710円,82分,110.9%,508件
9,1900-1949,7212円,78分,112.3%,475件
10,1950-1999,7319円,75分,113%,452件
11,2000-2049,6821円,70分,112.9%,451件
12,2050-2099,7122円,68分,114%,434件
13,2100-2149,7120円,63分,115%,430件
14,2150-2199,7524円,63分,116%,399件
15,2200-2249,7400円,58分,117%,394件
16,2250-2299,7623円,53分,119%,378件
17,2300-2349,7791円,51分,120.3%,381件
18,2350-2399,8194円,48分,122.7%,346件
19,2400-2449,7942円,48分,122.2%,327件
20,2450-2499,8267円,45分,124.3%,315件
21,2500-2549,9117円,44分,127.8%,333件
22,2550-2599,9200円,42分,128.9%,305件
23,2600-2649,9870円,40分,132.7%,280件
24,2650-2699,10526円,38分,136.9%,318件
25,2700-2749,11331円,35分,142.6%,289件
26,2750-2799,11724円,32分,148.1%,306件
27,2800-2849,12936円,30分,157.2%,268件
28,2850-2899,13653円,27分,168.3%,260件
29,2900-2949,14738円,24分,181.8%,212件
