,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,181円,153分,100.2%,56件
1,500-549,719円,150分,100.6%,87件
2,550-599,1080円,147分,101%,112件
3,600-649,512円,143分,100.5%,151件
4,650-699,1864円,141分,101.8%,157件
5,700-749,1707円,140分,101.6%,171件
6,750-799,1622円,138分,101.6%,193件
7,800-849,1170円,138分,101.1%,235件
8,850-899,1715円,134分,101.7%,231件
9,900-949,2056円,132分,102.1%,232件
10,950-999,2919円,127分,103.1%,306件
11,1000-1049,3115円,125分,103.3%,287件
12,1050-1099,2258円,124分,102.4%,342件
13,1100-1149,3101円,124分,103.3%,332件
14,1150-1199,2596円,120分,102.9%,341件
15,1200-1249,2201円,117分,102.5%,389件
16,1250-1299,3013円,117分,103.4%,381件
17,1300-1349,3268円,112分,103.9%,323件
18,1350-1399,2677円,114分,103.1%,337件
19,1400-1449,3348円,106分,104.2%,351件
20,1450-1499,2809円,106分,103.5%,339件
21,1500-1549,3625円,101分,104.8%,341件
22,1550-1599,3050円,98分,104.2%,334件
23,1600-1649,4854円,95分,106.8%,333件
24,1650-1699,5007円,93分,107.2%,368件
25,1700-1749,3991円,89分,106%,295件
26,1750-1799,4270円,87分,106.5%,300件
27,1800-1849,5029円,82分,108.2%,283件
28,1850-1899,5136円,78分,108.8%,280件
29,1900-1949,5754円,76分,110.1%,255件
30,1950-1999,5660円,74分,110.2%,248件
31,2000-2049,5551円,69分,110.8%,229件
32,2050-2099,6265円,67分,112.4%,227件
33,2100-2149,6557円,63分,113.9%,224件
34,2150-2199,5585円,62分,112%,221件
35,2200-2249,4279円,61分,109.4%,199件
36,2250-2299,6139円,52分,115.6%,184件
37,2300-2349,6142円,51分,115.9%,181件
38,2350-2399,6413円,48分,117.9%,188件
39,2400-2449,6447円,47分,118.3%,185件
40,2450-2499,7032円,44分,121.5%,158件
41,2500-2549,6726円,43分,120.7%,172件
42,2550-2599,7408円,43分,123.1%,140件
43,2600-2649,8934円,38分,131.6%,158件
44,2650-2699,9535円,37分,134%,125件
45,2700-2749,10087円,33分,140.2%,155件
46,2750-2799,10351円,34分,140.5%,123件
47,2800-2849,11601円,29分,152.8%,116件
48,2850-2899,12778円,26分,166.4%,113件
49,2900-2949,13543円,24分,176.8%,116件
