,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,200-249,-1185円,161分,99%,7392件
1,250-299,-1003円,157分,99.1%,5074件
2,300-349,-841円,153分,99.3%,4115件
3,350-399,-670円,154分,99.4%,3562件
4,400-449,-333円,153分,99.7%,3473件
5,450-499,-157円,148分,99.9%,3353件
6,500-549,-278円,148分,99.7%,3280件
7,550-599,111円,144分,100.1%,3182件
8,600-649,83円,143分,100.1%,3171件
9,650-699,81円,141分,100.1%,3154件
10,700-749,315円,140分,100.3%,3157件
11,750-799,658円,137分,100.6%,3006件
12,800-849,488円,133分,100.5%,3267件
13,850-899,827円,132分,100.8%,3358件
14,900-949,1001円,129分,101%,3220件
15,950-999,1377円,127分,101.4%,3133件
16,1000-1049,1348円,126分,101.4%,2999件
17,1050-1099,1227円,124分,101.3%,2978件
18,1100-1149,1547円,120分,101.7%,2780件
19,1150-1199,1804円,117分,102.1%,2722件
20,1200-1249,1921円,116分,102.2%,2612件
21,1250-1299,2235円,114分,102.6%,2542件
22,1300-1349,2269円,110分,102.7%,2508件
23,1350-1399,2028円,109分,102.5%,2507件
24,1400-1449,2632円,104分,103.4%,2425件
25,1450-1499,2615円,103分,103.4%,2301件
26,1500-1549,2939円,101分,103.9%,2342件
27,1550-1599,3079円,97分,104.2%,2209件
28,1600-1649,3216円,95分,104.5%,2222件
29,1650-1699,3306円,93分,104.8%,2219件
30,1700-1749,3418円,89分,105.1%,2115件
31,1750-1799,3706円,87分,105.7%,1986件
32,1800-1849,3546円,83分,105.7%,2068件
33,1850-1899,3894円,80分,106.5%,2019件
34,1900-1949,3618円,76分,106.3%,1810件
35,1950-1999,4455円,73分,108.1%,1886件
36,2000-2049,4643円,70分,108.8%,1791件
37,2050-2099,4593円,67分,109.1%,1776件
38,2100-2149,4654円,64分,109.7%,1744件
39,2150-2199,4882円,61分,110.7%,1721件
40,2200-2249,5123円,57分,111.9%,1634件
41,2250-2299,5366円,54分,113.2%,1564件
42,2300-2349,5934円,50分,115.9%,1568件
43,2350-2399,5757円,48分,115.9%,1524件
44,2400-2449,6268円,45分,118.4%,1490件
45,2450-2499,6684円,43分,120.5%,1488件
46,2500-2549,7018円,43分,122%,1410件
47,2550-2599,7029円,42分,122.2%,1177件
