,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,6544円,133分,106.6%,174件
1,850-899,7646円,127分,108%,212件
2,900-949,8247円,119分,109.2%,215件
3,950-999,7716円,125分,108.3%,217件
4,1000-1049,7719円,119分,108.6%,225件
5,1050-1099,7136円,123分,107.8%,237件
6,1100-1149,8319円,124分,108.9%,232件
7,1150-1199,8300円,113分,109.8%,227件
8,1200-1249,8654円,114分,110.2%,229件
9,1250-1299,8687円,109分,110.6%,209件
10,1300-1349,8300円,111分,110%,242件
11,1350-1399,8707円,103分,111.3%,247件
12,1400-1449,9233円,105分,111.7%,289件
13,1450-1499,8945円,104分,111.5%,220件
14,1500-1549,8248円,97分,111.4%,239件
15,1550-1599,9700円,97分,113.3%,176件
16,1600-1649,9635円,92分,114%,192件
17,1650-1699,10451円,91分,115.3%,158件
18,1700-1749,8969円,85分,114.1%,156件
19,1750-1799,10522円,85分,116.4%,165件
20,1800-1849,10252円,83分,116.5%,134件
21,1850-1899,9602円,79分,116.2%,147件
22,1900-1949,11423円,73分,120.9%,162件
23,1950-1999,10106円,73分,118.5%,170件
24,2000-2049,10163円,70分,119.3%,152件
25,2050-2099,11436円,68分,122.6%,124件
26,2100-2149,10464円,63分,122.1%,132件
27,2150-2199,11909円,60分,126.3%,115件
28,2200-2249,11662円,58分,126.9%,130件
29,2250-2299,10964円,52分,127.9%,115件
30,2300-2349,11219円,46分,132.3%,118件
31,2350-2399,11163円,39分,138%,118件
32,2400-2449,10828円,37分,139%,119件
33,2450-2499,11562円,36分,143%,89件
34,2500-2549,12659円,34分,150.3%,97件
35,2550-2599,12786円,33分,151.9%,90件
36,2600-2649,11805円,34分,146.6%,85件
37,2650-2699,12967円,31分,156.3%,74件
38,2700-2749,14240円,30分,164.1%,87件
39,2750-2799,14291円,29分,165.5%,78件
40,2800-2849,14159円,28分,166.9%,80件
41,2850-2899,14763円,24分,183.5%,70件
42,2900-2949,14967円,23分,186.7%,75件
