,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,2282円,144分,102.1%,1892件
1,700-749,2590円,140分,102.5%,1818件
2,750-799,2421円,139分,102.3%,1853件
3,800-849,2529円,137分,102.5%,1804件
4,850-899,2893円,135分,102.8%,1825件
5,900-949,2841円,132分,102.9%,1647件
6,950-999,3054円,128分,103.2%,1906件
7,1000-1049,3292円,126分,103.5%,1946件
8,1050-1099,3667円,124分,103.9%,1830件
9,1100-1149,3897円,122分,104.3%,1803件
10,1150-1199,3828円,122分,104.2%,1695件
11,1200-1249,3422円,119分,103.8%,1703件
12,1250-1299,3850円,115分,104.5%,1586件
13,1300-1349,4167円,111分,105%,1543件
14,1350-1399,4469円,111分,105.4%,1447件
15,1400-1449,4024円,107分,105%,1449件
16,1450-1499,4725円,103分,106.1%,1460件
17,1500-1549,4399円,102分,105.7%,1445件
18,1550-1599,4517円,98分,106.1%,1348件
19,1600-1649,4638円,96分,106.4%,1284件
20,1650-1699,5136円,94分,107.3%,1324件
21,1700-1749,5331円,90分,107.9%,1254件
22,1750-1799,5405円,88分,108.2%,1272件
23,1800-1849,5599円,85分,108.7%,1245件
24,1850-1899,5522円,83分,108.9%,1188件
25,1900-1949,6081円,79分,110.2%,1139件
26,1950-1999,6030円,75分,110.8%,1180件
27,2000-2049,5755円,71分,110.9%,1112件
28,2050-2099,5721円,66分,111.5%,1071件
29,2100-2149,6389円,63分,113.5%,1049件
30,2150-2199,6505円,61分,114.3%,1005件
31,2200-2249,6397円,57分,114.9%,977件
32,2250-2299,6555円,54分,116.3%,988件
33,2300-2349,6832円,50分,118.2%,967件
34,2350-2399,6939円,47分,119.6%,940件
35,2400-2449,7106円,46分,120.7%,877件
36,2450-2499,7823円,43分,124.1%,873件
37,2500-2549,7916円,42分,124.8%,852件
38,2550-2599,8295円,41分,126.8%,810件
39,2600-2649,8842円,39分,130.5%,847件
40,2650-2699,9403円,37分,133.7%,779件
41,2700-2749,9364円,37分,133.8%,655件
