,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,-15円,150分,100%,595件
1,500-549,1433円,148分,101.3%,666件
2,550-599,1137円,148分,101%,692件
3,600-649,1585円,144分,101.5%,792件
4,650-699,1104円,143分,101%,805件
5,700-749,1774円,140分,101.7%,841件
6,750-799,2101円,137分,102%,950件
7,800-849,1483円,138分,101.4%,949件
8,850-899,1555円,137分,101.5%,1041件
9,900-949,2094円,130分,102.1%,1069件
10,950-999,2160円,133分,102.2%,1070件
11,1000-1049,2177円,127分,102.3%,1050件
12,1050-1099,2400円,125分,102.6%,981件
13,1100-1149,2718円,125分,102.9%,946件
14,1150-1199,2633円,120分,102.9%,973件
15,1200-1249,3115円,116分,103.6%,904件
16,1250-1299,2857円,114分,103.3%,864件
17,1300-1349,2755円,113分,103.2%,872件
18,1350-1399,3026円,111分,103.6%,846件
19,1400-1449,3592円,106分,104.5%,798件
20,1450-1499,3639円,104分,104.7%,841件
21,1500-1549,3752円,103分,104.9%,773件
22,1550-1599,3608円,98分,104.9%,719件
23,1600-1649,4074円,96分,105.7%,658件
24,1650-1699,4444円,94分,106.3%,651件
25,1700-1749,5170円,88分,107.8%,592件
26,1750-1799,4381円,87分,106.7%,549件
27,1800-1849,5334円,84分,108.5%,529件
28,1850-1899,4870円,81分,108.1%,533件
29,1900-1949,4915円,77分,108.5%,532件
30,1950-1999,5100円,73分,109.3%,511件
31,2000-2049,5387円,70分,110.2%,498件
32,2050-2099,5071円,68分,110%,468件
33,2100-2149,6095円,64分,112.8%,446件
34,2150-2199,5218円,63分,111%,442件
35,2200-2249,6320円,58分,114.4%,399件
36,2250-2299,5248円,55分,112.7%,404件
37,2300-2349,6038円,51分,115.7%,387件
38,2350-2399,6690円,47分,119.1%,395件
39,2400-2449,6524円,47分,118.5%,451件
40,2450-2499,6800円,45分,120.1%,360件
41,2500-2549,7795円,42分,124.5%,333件
42,2550-2599,8112円,42分,125.7%,335件
43,2600-2649,9084円,39分,131.3%,338件
44,2650-2699,9403円,37分,133.9%,309件
45,2700-2749,10143円,34分,140.1%,298件
46,2750-2799,11170円,33分,145.4%,284件
47,2800-2849,11902円,29分,154.4%,290件
48,2850-2899,13089円,26分,166.8%,255件
49,2900-2949,13632円,24分,175.7%,187件
