,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,-1531円,171分,98.8%,47件
1,400-449,-183円,155分,99.8%,70件
2,450-499,-431円,149分,99.6%,104件
3,500-549,85円,149分,100.1%,136件
4,550-599,-121円,141分,99.9%,179件
5,600-649,929円,140分,100.9%,204件
6,650-699,867円,140分,100.8%,215件
7,700-749,967円,138分,100.9%,239件
8,750-799,-73円,140分,99.9%,281件
9,800-849,978円,136分,101%,288件
10,850-899,1417円,134分,101.4%,301件
11,900-949,1601円,131分,101.6%,358件
12,950-999,2233円,128分,102.3%,360件
13,1000-1049,1504円,125分,101.6%,435件
14,1050-1099,2518円,124分,102.7%,425件
15,1100-1149,1503円,122分,101.6%,421件
16,1150-1199,1653円,119分,101.8%,479件
17,1200-1249,2379円,118分,102.7%,470件
18,1250-1299,2568円,114分,103%,402件
19,1300-1349,1860円,115分,102.1%,425件
20,1350-1399,2661円,107分,103.3%,436件
21,1400-1449,2386円,107分,103%,447件
22,1450-1499,3063円,103分,104%,413件
23,1500-1549,3032円,100分,104%,433件
24,1550-1599,3708円,98分,105%,411件
25,1600-1649,4100円,96分,105.7%,446件
26,1650-1699,3731円,91分,105.4%,384件
27,1700-1749,3561円,89分,105.3%,383件
28,1750-1799,4199円,85分,106.6%,335件
29,1800-1849,4505円,79分,107.6%,339件
30,1850-1899,5224円,79分,108.8%,320件
31,1900-1949,5292円,76分,109.2%,316件
32,1950-1999,4885円,72分,109.1%,283件
33,2000-2049,5677円,70分,110.9%,276件
34,2050-2099,5810円,67分,111.6%,276件
35,2100-2149,4900円,64分,110.1%,265件
36,2150-2199,4478円,63分,109.4%,263件
37,2200-2249,5758円,56分,113.7%,226件
38,2250-2299,5715円,54分,114.1%,226件
39,2300-2349,5898円,51分,115.5%,224件
40,2350-2399,6112円,48分,117.1%,229件
41,2400-2449,6926円,43分,121.4%,204件
42,2450-2499,6041円,44分,118.1%,216件
43,2500-2549,6770円,43分,121%,174件
44,2550-2599,8258円,39分,128.3%,199件
45,2600-2649,8623円,39分,129.4%,160件
46,2650-2699,9276円,36分,134.5%,201件
47,2700-2749,9444円,36分,135.3%,157件
48,2750-2799,10651円,32分,144.3%,146件
49,2800-2849,11690円,28分,155.6%,144件
50,2850-2899,12185円,26分,162.2%,156件
51,2900-2949,13776円,23分,179.4%,130件
