,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,8444円,104分,110.9%,197件
1,1500-1549,8896円,97分,112.2%,208件
2,1550-1599,8873円,98分,112.1%,188件
3,1600-1649,8916円,100分,111.9%,190件
4,1650-1699,8552円,93分,112.3%,166件
5,1700-1749,7776円,89分,111.6%,158件
6,1750-1799,8513円,91分,112.5%,166件
7,1800-1849,8252円,82分,113.4%,152件
8,1850-1899,8667円,82分,114.1%,146件
9,1900-1949,8655円,77分,114.9%,160件
10,1950-1999,8427円,76分,114.8%,144件
11,2000-2049,9368円,71分,117.6%,123件
12,2050-2099,10174円,72分,119%,137件
13,2100-2149,8899円,65分,118.2%,119件
14,2150-2199,10816円,58分,124.8%,102件
15,2200-2249,8192円,58分,118.8%,94件
16,2250-2299,8892円,52分,123%,80件
17,2300-2349,8006円,48分,122.2%,109件
18,2350-2399,9954円,43分,130.9%,119件
19,2400-2449,10213円,40分,133.8%,91件
20,2450-2499,10303円,43分,132.1%,85件
21,2500-2549,10123円,43分,131.2%,77件
22,2550-2599,11581円,39分,140%,86件
23,2600-2649,10882円,38分,137.8%,80件
24,2650-2699,11854円,37分,142.8%,72件
25,2700-2749,11879円,35分,144.8%,75件
26,2750-2799,12544円,32分,151.6%,71件
27,2800-2849,12604円,29分,157.1%,67件
28,2850-2899,14499円,27分,170.5%,86件
29,2900-2949,15143円,23分,189.3%,63件
