,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,5533円,122分,106%,119件
1,1150-1199,6276円,117分,107.2%,145件
2,1200-1249,5037円,119分,105.6%,128件
3,1250-1299,6004円,119分,106.8%,160件
4,1300-1349,5889円,117分,106.7%,148件
5,1350-1399,5693円,108分,107%,163件
6,1400-1449,5141円,111分,106.2%,193件
7,1450-1499,5983円,107分,107.5%,180件
8,1500-1549,6176円,103分,108%,150件
9,1550-1599,5577円,104分,107.1%,158件
10,1600-1649,6317円,97分,108.7%,157件
11,1650-1699,6235円,96分,108.7%,178件
12,1700-1749,7839円,88分,111.8%,181件
13,1750-1799,5002円,90分,107.5%,156件
14,1800-1849,8381円,82分,113.6%,164件
15,1850-1899,7747円,81分,112.8%,156件
16,1900-1949,6879円,78分,111.8%,131件
17,1950-1999,6564円,74分,111.8%,137件
18,2000-2049,7177円,68分,114.1%,127件
19,2050-2099,8102円,65分,116.5%,139件
20,2100-2149,7937円,64分,116.6%,102件
21,2150-2199,8884円,60分,119.8%,112件
22,2200-2249,7742円,53分,119.5%,94件
23,2250-2299,8367円,53分,120.9%,100件
24,2300-2349,7270円,49分,119.8%,96件
25,2350-2399,8026円,46分,123.1%,104件
26,2400-2449,6945円,50分,118.6%,94件
27,2450-2499,8922円,43分,127.8%,87件
28,2500-2549,8983円,42分,128.2%,92件
29,2550-2599,9088円,41分,129.5%,90件
30,2600-2649,9214円,40分,130.5%,85件
31,2650-2699,10415円,35分,139.6%,69件
32,2700-2749,10300円,35分,139.6%,86件
33,2750-2799,11422円,34分,145.4%,75件
34,2800-2849,12680円,29分,158.3%,71件
35,2850-2899,13212円,26分,166.8%,52件
36,2900-2949,14685円,24分,182.4%,63件
