,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,3827円,124分,104.1%,4441件
1,1050-1099,4048円,121分,104.4%,4329件
2,1100-1149,4147円,120分,104.6%,4157件
3,1150-1199,4472円,117分,105.1%,4100件
4,1200-1249,4297円,114分,105%,4064件
5,1250-1299,4242円,113分,105%,3954件
6,1300-1349,4456円,109分,105.4%,3805件
7,1350-1399,4679円,108分,105.8%,3801件
8,1400-1449,5052円,106分,106.4%,3716件
9,1450-1499,4982円,102分,106.5%,3647件
10,1500-1549,5150円,100分,106.8%,3522件
11,1550-1599,5189円,97分,107.1%,3467件
12,1600-1649,5166円,94分,107.3%,3373件
13,1650-1699,5349円,92分,107.7%,3216件
14,1700-1749,5122円,89分,107.7%,3276件
15,1750-1799,5572円,86分,108.7%,3225件
16,1800-1849,5313円,82分,108.6%,2984件
17,1850-1899,5998円,79分,110.1%,3048件
18,1900-1949,6042円,77分,110.5%,2970件
19,1950-1999,5841円,74分,110.6%,2867件
20,2000-2049,5929円,71分,111.1%,2784件
21,2050-2099,6094円,68分,112%,2706件
22,2100-2149,6144円,65分,112.7%,2647件
23,2150-2199,6555円,61分,114.4%,2543件
24,2200-2249,6821円,57分,115.9%,2522件
25,2250-2299,6726円,55分,116.4%,2456件
26,2300-2349,7062円,51分,118.4%,2365件
27,2350-2399,7207円,48分,119.9%,2424件
28,2400-2449,7512円,46分,121.8%,2266件
29,2450-2499,7526円,45分,122.3%,1926件
