,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,5765円,104分,107.4%,1091件
1,1550-1599,6347円,101分,108.4%,994件
2,1600-1649,6616円,97分,109.1%,1021件
3,1650-1699,6416円,96分,108.9%,882件
4,1700-1749,6424円,92分,109.3%,919件
5,1750-1799,6755円,91分,109.9%,868件
6,1800-1849,6035円,86分,109.3%,836件
7,1850-1899,6613円,83分,110.6%,826件
8,1900-1949,6932円,79分,111.7%,834件
9,1950-1999,7034円,75分,112.5%,802件
10,2000-2049,6867円,72分,112.7%,777件
11,2050-2099,6572円,67分,113%,805件
12,2100-2149,6827円,65分,114%,740件
13,2150-2199,7263円,63分,115.4%,759件
14,2200-2249,7392円,59分,116.8%,763件
15,2250-2299,7115円,56分,117.1%,648件
16,2300-2349,6973円,52分,117.9%,680件
17,2350-2399,7567円,50分,120.3%,661件
18,2400-2449,8072円,47分,122.9%,658件
19,2450-2499,8501円,46分,124.6%,608件
20,2500-2549,8302円,45分,124.8%,625件
21,2550-2599,9468円,42分,130.2%,572件
22,2600-2649,10014円,41分,132.9%,559件
23,2650-2699,10323円,38分,135.8%,525件
24,2700-2749,10904円,37分,139.5%,476件
25,2750-2799,11953円,33分,148%,386件
26,2800-2849,12867円,30分,157.2%,346件
27,2850-2899,13469円,27分,166.8%,273件
28,2900-2949,14780円,24分,181.3%,185件
