,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,9160円,101分,112.1%,172件
1,1550-1599,9979円,94分,114.2%,179件
2,1600-1649,9909円,94分,114%,157件
3,1650-1699,9900円,96分,113.7%,163件
4,1700-1749,9639円,89分,114.4%,142件
5,1750-1799,8590円,86分,113.2%,146件
6,1800-1849,9279円,87分,114.2%,135件
7,1850-1899,9073円,78分,115.4%,127件
8,1900-1949,8962円,78分,115.3%,117件
9,1950-1999,9252円,75分,116.5%,129件
10,2000-2049,9817円,71分,118.4%,120件
11,2050-2099,10004円,67分,119.9%,98件
12,2100-2149,11061円,69分,121.5%,109件
13,2150-2199,9738円,61分,121.2%,95件
14,2200-2249,11539円,54分,128.3%,82件
15,2250-2299,8664円,54分,121.4%,79件
16,2300-2349,9610円,47分,127.1%,71件
17,2350-2399,8660円,45分,125.5%,91件
18,2400-2449,10647円,41分,135%,96件
19,2450-2499,10956円,38分,138.3%,78件
20,2500-2549,10458円,43分,132.6%,66件
21,2550-2599,11023円,41分,135.6%,66件
22,2600-2649,12609円,37分,146%,69件
23,2650-2699,11969円,35分,145.2%,70件
24,2700-2749,12785円,35分,149.1%,61件
25,2750-2799,12798円,32分,153.1%,65件
26,2800-2849,13308円,29分,160.5%,56件
27,2850-2899,13169円,26分,167.4%,52件
28,2900-2949,15650円,25分,184.5%,64件
