,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,9403円,117分,110.7%,145件
1,1300-1349,7572円,114分,108.8%,154件
2,1350-1399,6766円,111分,108.1%,178件
3,1400-1449,8791円,107分,111%,171件
4,1450-1499,9008円,109分,111%,174件
5,1500-1549,8721円,101分,111.5%,172件
6,1550-1599,9561円,94分,113.6%,179件
7,1600-1649,9487円,94分,113.4%,157件
8,1650-1699,9474円,96分,113.2%,163件
9,1700-1749,9241円,89分,113.9%,142件
10,1750-1799,8217円,86分,112.7%,146件
11,1800-1849,8895円,87分,113.7%,135件
12,1850-1899,8726円,78分,114.9%,127件
13,1900-1949,8617円,78分,114.8%,117件
14,1950-1999,8923円,74分,116%,129件
15,2000-2049,9489円,71分,117.8%,120件
16,2050-2099,9691円,67分,119.4%,98件
17,2100-2149,10726円,68分,120.9%,109件
18,2150-2199,9452円,61分,120.7%,95件
19,2200-2249,11266円,54分,127.7%,82件
20,2250-2299,8426円,54分,120.9%,79件
21,2300-2349,9383円,47分,126.6%,71件
22,2350-2399,8445円,45分,124.9%,91件
23,2400-2449,10436円,40分,134.5%,96件
24,2450-2499,10747円,38分,137.8%,78件
25,2500-2549,10249円,43分,132.1%,66件
26,2550-2599,10814円,41分,135.1%,66件
27,2600-2649,12400円,36分,145.5%,69件
28,2650-2699,11760円,35分,144.7%,70件
29,2700-2749,12576円,35分,148.6%,61件
30,2750-2799,12589円,32分,152.5%,65件
31,2800-2849,13099円,29分,159.9%,56件
32,2850-2899,12960円,26分,166.8%,52件
33,2900-2949,15441円,25分,184%,64件
