,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,1566円,145分,101.4%,299件
1,500-549,661円,148分,100.6%,501件
2,550-599,403円,146分,100.4%,594件
3,600-649,1543円,139分,101.5%,637件
4,650-699,1276円,139分,101.2%,635件
5,700-749,1244円,136分,101.2%,665件
6,750-799,1448円,137分,101.4%,658件
7,800-849,1267円,136分,101.2%,690件
8,850-899,1808円,132分,101.8%,688件
9,900-949,1446円,131分,101.5%,650件
10,950-999,2587円,127分,102.7%,623件
11,1000-1049,1525円,129分,101.6%,742件
12,1050-1099,2199円,120分,102.4%,745件
13,1100-1149,2092円,121分,102.3%,797件
14,1150-1199,2729円,118分,103.1%,673件
15,1200-1249,2696円,113分,103.2%,686件
16,1250-1299,2999円,116分,103.5%,632件
17,1300-1349,3098円,111分,103.7%,588件
18,1350-1399,3351円,110分,104.1%,515件
19,1400-1449,2685円,104分,103.4%,475件
20,1450-1499,3490円,102分,104.6%,498件
21,1500-1549,3953円,101分,105.2%,428件
22,1550-1599,3447円,100分,104.6%,425件
23,1600-1649,4212円,95分,105.9%,466件
24,1650-1699,4397円,91分,106.5%,455件
25,1700-1749,4306円,89分,106.5%,444件
26,1750-1799,4806円,86分,107.4%,353件
27,1800-1849,4869円,82分,107.9%,377件
28,1850-1899,5103円,80分,108.5%,346件
29,1900-1949,5265円,77分,109.2%,359件
30,1950-1999,4772円,73分,108.7%,344件
31,2000-2049,5657円,70分,110.8%,317件
32,2050-2099,5713円,66分,111.5%,316件
33,2100-2149,5621円,61分,112.3%,318件
34,2150-2199,5687円,59分,112.9%,295件
35,2200-2249,6142円,54分,115.2%,296件
36,2250-2299,6477円,52分,116.5%,278件
37,2300-2349,5850円,49分,115.9%,263件
38,2350-2399,6715円,45分,119.9%,254件
39,2400-2449,7153円,44分,121.5%,251件
40,2450-2499,7714円,44分,123.5%,229件
41,2500-2549,7811円,42分,124.5%,228件
42,2550-2599,8045円,40分,126.6%,232件
43,2600-2649,8673円,39分,130%,225件
44,2650-2699,9011円,36分,133%,208件
45,2700-2749,9829円,34分,138.1%,190件
46,2750-2799,10494円,32分,144.3%,219件
47,2800-2849,11538円,28分,154.1%,203件
48,2850-2899,12079円,25分,164.1%,213件
49,2900-2949,13216円,23分,177.9%,164件
