,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,-88円,155分,99.9%,3484件
1,400-449,-15円,154分,100%,3070件
2,450-499,59円,152分,100.1%,2818件
3,500-549,240円,151分,100.2%,2639件
4,550-599,671円,146分,100.6%,2510件
5,600-649,245円,147分,100.2%,2204件
6,650-699,627円,144分,100.6%,2147件
7,700-749,1212円,141分,101.1%,2020件
8,750-799,1457円,139分,101.4%,1906件
9,800-849,1207円,135分,101.2%,3452件
10,850-899,1284円,135分,101.3%,1960件
11,900-949,1274円,133分,101.3%,2026件
12,950-999,1584円,130分,101.6%,1730件
13,1000-1049,1840円,128分,101.9%,1550件
14,1050-1099,2081円,124分,102.2%,1536件
15,1100-1149,1584円,124分,101.7%,1487件
16,1150-1199,1681円,121分,101.9%,1361件
17,1200-1249,2473円,117分,102.8%,1414件
18,1250-1299,3001円,115分,103.5%,1270件
19,1300-1349,2612円,113分,103.1%,1304件
20,1350-1399,2769円,109分,103.4%,1291件
21,1400-1449,2765円,107分,103.5%,1262件
22,1450-1499,2816円,105分,103.6%,1265件
23,1500-1549,3639円,101分,104.8%,1203件
24,1550-1599,3700円,98分,105%,1196件
25,1600-1649,3889円,96分,105.4%,1086件
26,1650-1699,3922円,93分,105.6%,1111件
27,1700-1749,4054円,92分,105.9%,1040件
28,1750-1799,3738円,88分,105.7%,1045件
29,1800-1849,4199円,84分,106.7%,973件
30,1850-1899,4565円,81分,107.5%,1013件
31,1900-1949,4443円,77分,107.7%,963件
32,1950-1999,4760円,74分,108.6%,934件
33,2000-2049,4597円,69分,108.8%,952件
34,2050-2099,4993円,67分,109.9%,892件
35,2100-2149,5024円,65分,110.3%,895件
36,2150-2199,5549円,62分,112%,909件
37,2200-2249,5586円,58分,112.8%,800件
38,2250-2299,5229円,54分,112.8%,799件
39,2300-2349,5828円,52分,115%,786件
40,2350-2399,6348円,48分,117.7%,791件
41,2400-2449,6750円,47分,119.3%,730件
42,2450-2499,6566円,45分,119.5%,755件
43,2500-2549,7519円,43分,123.5%,696件
44,2550-2599,7993円,42分,125.5%,679件
45,2600-2649,8376円,40分,128.1%,634件
46,2650-2699,8952円,38分,131.3%,574件
47,2700-2749,9868円,35分,137.8%,479件
48,2750-2799,10611円,32分,144.3%,412件
49,2800-2849,11181円,29分,151.6%,329件
50,2850-2899,12522円,26分,164%,242件
51,2900-2949,13399円,22分,180.2%,188件
