,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,10854円,98分,114.8%,47件
1,1550-1599,11456円,100分,115.2%,55件
2,1600-1649,9019円,99分,112.2%,49件
3,1650-1699,10297円,91分,115.1%,63件
4,1700-1749,9321円,94分,113.2%,60件
5,1750-1799,11132円,86分,117.3%,66件
6,1800-1849,11491円,80分,119.2%,57件
7,1850-1899,9676円,87分,114.8%,55件
8,1900-1949,11778円,77分,120.5%,52件
9,1950-1999,9887円,79分,116.6%,58件
10,2000-2049,10903円,72分,120.1%,58件
11,2050-2099,9476円,68分,118.6%,51件
12,2100-2149,11820円,61分,126%,42件
13,2150-2199,12219円,63分,125.8%,58件
14,2200-2249,9326円,55分,122.7%,36件
15,2250-2299,8882円,54分,122.1%,47件
16,2300-2349,11356円,46分,132.7%,48件
17,2350-2399,11942円,39分,140.7%,41件
18,2400-2449,9106円,45分,127%,31件
19,2450-2499,12252円,37分,144.7%,33件
20,2500-2549,11897円,33分,147.5%,28件
21,2550-2599,12566円,35分,147.5%,31件
22,2600-2649,12289円,36分,146.1%,28件
23,2650-2699,13136円,34分,152%,38件
24,2700-2749,13253円,31分,157.5%,32件
25,2750-2799,13255円,32分,154.5%,28件
26,2800-2849,13670円,29分,162.8%,26件
27,2850-2899,14261円,27分,171.6%,31件
28,2900-2949,14672円,22分,187%,28件
