,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,4007円,136分,103.9%,136件
1,900-949,2881円,136分,102.8%,161件
2,950-999,2779円,134分,102.8%,142件
3,1000-1049,4475円,127分,104.7%,170件
4,1050-1099,4965円,122分,105.4%,211件
5,1100-1149,4501円,122分,104.9%,190件
6,1150-1199,4426円,123分,104.8%,231件
7,1200-1249,4899円,120分,105.5%,218件
8,1250-1299,4663円,115分,105.4%,250件
9,1300-1349,4113円,114分,104.8%,265件
10,1350-1399,4562円,113分,105.4%,252件
11,1400-1449,5001円,107分,106.3%,211件
12,1450-1499,4457円,111分,105.4%,221件
13,1500-1549,5243円,102分,106.9%,244件
14,1550-1599,4484円,102分,105.9%,239件
15,1600-1649,5684円,94分,108%,236件
16,1650-1699,4359円,92分,106.3%,224件
17,1700-1749,6803円,87分,110.4%,228件
18,1750-1799,7026円,87分,110.7%,236件
19,1800-1849,6070円,83分,109.8%,197件
20,1850-1899,6065円,81分,110%,207件
21,1900-1949,6471円,76分,111.4%,186件
22,1950-1999,6397円,73分,111.7%,194件
23,2000-2049,7877円,70分,115.1%,169件
24,2050-2099,7433円,66分,114.9%,163件
25,2100-2149,6900円,60分,115.2%,145件
26,2150-2199,7120円,61分,115.6%,154件
27,2200-2249,7264円,57分,117%,150件
28,2250-2299,6352円,56分,115.2%,139件
29,2300-2349,5249円,55分,112.8%,129件
30,2350-2399,7832円,46分,122.6%,134件
31,2400-2449,7315円,46分,121.3%,127件
32,2450-2499,8055円,43分,124.7%,135件
33,2500-2549,8458円,43分,126.5%,128件
34,2550-2599,8730円,41分,128.4%,106件
35,2600-2649,8467円,40分,128.3%,118件
36,2650-2699,9162円,39分,131.2%,102件
37,2700-2749,10479円,35分,140.4%,100件
38,2750-2799,11335円,33分,146%,80件
39,2800-2849,12356円,30分,155.8%,99件
40,2850-2899,12820円,29分,159.5%,92件
41,2900-2949,13843円,24分,177.2%,71件
