,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,7967円,104分,110.2%,376件
1,1500-1549,8837円,100分,111.7%,363件
2,1550-1599,9227円,99分,112.4%,338件
3,1600-1649,9191円,95分,112.9%,289件
4,1650-1699,9739円,92分,114.2%,296件
5,1700-1749,9122円,90分,113.5%,297件
6,1750-1799,9904円,87分,115.2%,335件
7,1800-1849,9653円,82分,115.7%,306件
8,1850-1899,9011円,83分,114.5%,300件
9,1900-1949,10358円,78分,117.8%,272件
10,1950-1999,10396円,76分,118.2%,256件
11,2000-2049,9664円,73分,117.7%,231件
12,2050-2099,10906円,70分,120.9%,264件
13,2100-2149,11164円,67分,122.3%,232件
14,2150-2199,10423円,60分,123.2%,240件
15,2200-2249,10494円,56分,125%,215件
16,2250-2299,10478円,51分,127.6%,228件
17,2300-2349,11482円,45分,134.4%,221件
18,2350-2399,10911円,42分,134.8%,203件
19,2400-2449,10715円,40分,135.5%,235件
20,2450-2499,11286円,39分,138.7%,215件
21,2500-2549,10836円,40分,136.2%,198件
22,2550-2599,12098円,36分,144.7%,216件
23,2600-2649,11743円,36分,143.7%,179件
24,2650-2699,12576円,34分,150%,204件
25,2700-2749,12704円,33分,150.9%,175件
26,2750-2799,12991円,31分,155.4%,171件
27,2800-2849,14187円,29分,164.9%,171件
28,2850-2899,14364円,26分,174.1%,180件
29,2900-2949,14616円,23分,185.7%,133件
