,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,3692円,143分,103.5%,256件
1,550-599,2758円,148分,102.5%,410件
2,600-649,2449円,145分,102.2%,491件
3,650-699,3724円,137分,103.6%,535件
4,700-749,2834円,138分,102.7%,520件
5,750-799,2789円,135分,102.7%,542件
6,800-849,3464円,134分,103.4%,550件
7,850-899,3054円,135分,103%,570件
8,900-949,3737円,130分,103.8%,565件
9,950-999,3513円,129分,103.6%,548件
10,1000-1049,4554円,124分,104.9%,525件
11,1050-1099,3461円,127分,103.6%,640件
12,1100-1149,3845円,119分,104.3%,617件
13,1150-1199,3944円,119分,104.4%,666件
14,1200-1249,4783円,117分,105.4%,554件
15,1250-1299,4282円,112分,105.1%,571件
16,1300-1349,4638円,113分,105.5%,508件
17,1350-1399,4585円,109分,105.6%,487件
18,1400-1449,4844円,108分,106%,413件
19,1450-1499,4531円,103分,105.9%,400件
20,1500-1549,5241円,101分,106.9%,416件
21,1550-1599,5424円,98分,107.4%,346件
22,1600-1649,5217円,97分,107.2%,366件
23,1650-1699,5725円,93分,108.2%,393件
24,1700-1749,5881円,88分,108.9%,373件
25,1750-1799,5930円,87分,109%,374件
26,1800-1849,6200円,84分,109.9%,286件
27,1850-1899,6318円,80分,110.5%,307件
28,1900-1949,6783円,77分,111.7%,292件
29,1950-1999,7222円,73分,113.1%,302件
30,2000-2049,6187円,70分,111.7%,292件
31,2050-2099,7015円,67分,113.9%,267件
32,2100-2149,6937円,63分,114.7%,273件
33,2150-2199,6959円,58分,116.1%,273件
34,2200-2249,6918円,55分,116.8%,246件
35,2250-2299,7522円,49分,120.3%,243件
36,2300-2349,7742円,49分,120.9%,235件
37,2350-2399,7258円,46分,121%,220件
38,2400-2449,8191円,43分,125.5%,204件
39,2450-2499,8260円,44分,125.2%,208件
40,2500-2549,8859円,43分,127.7%,195件
41,2550-2599,9166円,41分,129.7%,188件
42,2600-2649,9241円,39分,131.7%,192件
43,2650-2699,9892円,37分,135.4%,192件
44,2700-2749,10434円,34分,140.6%,176件
45,2750-2799,11236円,32分,146.7%,154件
46,2800-2849,11923円,29分,154.1%,187件
47,2850-2899,12856円,26分,165.1%,162件
48,2900-2949,13609円,22分,181.8%,156件
