,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,3270円,141分,103.1%,81件
1,700-749,2810円,137分,102.7%,116件
2,750-799,3436円,137分,103.3%,107件
3,800-849,3051円,133分,103.1%,114件
4,850-899,3395円,135分,103.3%,136件
5,900-949,2284円,136分,102.2%,161件
6,950-999,2195円,133分,102.2%,142件
7,1000-1049,3898円,126分,104.1%,170件
8,1050-1099,4404円,121分,104.8%,211件
9,1100-1149,3945円,121分,104.3%,190件
10,1150-1199,3866円,123分,104.2%,231件
11,1200-1249,4346円,119分,104.9%,218件
12,1250-1299,4138円,114分,104.8%,250件
13,1300-1349,3598円,114分,104.2%,265件
14,1350-1399,4050円,112分,104.8%,252件
15,1400-1449,4511円,106分,105.7%,211件
16,1450-1499,3952円,110分,104.8%,221件
17,1500-1549,4774円,101分,106.3%,244件
18,1550-1599,4023円,101分,105.3%,239件
19,1600-1649,5241円,94分,107.5%,236件
20,1650-1699,3953円,91分,105.8%,224件
21,1700-1749,6374円,87分,109.8%,228件
22,1750-1799,6597円,87分,110.1%,236件
23,1800-1849,5676円,82分,109.2%,197件
24,1850-1899,5684円,80分,109.4%,207件
25,1900-1949,6106円,75分,110.8%,186件
26,1950-1999,6045円,72分,111.1%,194件
27,2000-2049,7522円,69分,114.4%,169件
28,2050-2099,7101円,66分,114.3%,163件
29,2100-2149,6597円,60分,114.6%,145件
30,2150-2199,6816円,61分,115%,154件
31,2200-2249,6977円,57分,116.4%,150件
32,2250-2299,6082円,55分,114.7%,139件
33,2300-2349,5001円,54分,112.2%,129件
34,2350-2399,7593円,46分,122%,134件
35,2400-2449,7078円,46分,120.7%,127件
36,2450-2499,7817円,43分,124.1%,135件
37,2500-2549,8221円,42分,125.9%,128件
38,2550-2599,8493円,41分,127.8%,106件
39,2600-2649,8230円,40分,127.7%,118件
40,2650-2699,8925円,39分,130.5%,102件
41,2700-2749,10242円,34分,139.7%,100件
42,2750-2799,11098円,33分,145.3%,80件
43,2800-2849,12118円,29分,155.1%,99件
44,2850-2899,12582円,29分,158.8%,92件
45,2900-2949,13606円,24分,176.6%,71件
