,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,2249円,146分,102.1%,1659件
1,650-699,2570円,143分,102.4%,1587件
2,700-749,2439円,141分,102.3%,1605件
3,750-799,2811円,138分,102.7%,1489件
4,800-849,2605円,136分,102.6%,1523件
5,850-899,2714円,134分,102.7%,1523件
6,900-949,3256円,133分,103.3%,1537件
7,950-999,2926円,129分,103%,1360件
8,1000-1049,3376円,125分,103.6%,1601件
9,1050-1099,3627円,123分,103.9%,1630件
10,1100-1149,3870円,122分,104.2%,1550件
11,1150-1199,4169円,119分,104.7%,1489件
12,1200-1249,4317円,119分,104.9%,1423件
13,1250-1299,3928円,116分,104.5%,1452件
14,1300-1349,4180円,112分,105%,1328件
15,1350-1399,4180円,109分,105.1%,1259件
16,1400-1449,4798円,108分,105.9%,1208件
17,1450-1499,4188円,104分,105.4%,1218件
18,1500-1549,4901円,101分,106.5%,1210件
19,1550-1599,4643円,99分,106.3%,1188件
20,1600-1649,4852円,95分,106.8%,1108件
21,1650-1699,4995円,93分,107.2%,1054件
22,1700-1749,5597円,91分,108.2%,1097件
23,1750-1799,5651円,87分,108.7%,1046件
24,1800-1849,5664円,85分,108.9%,1026件
25,1850-1899,5905円,82分,109.6%,1046件
26,1900-1949,5947円,80分,109.9%,1014件
27,1950-1999,6303円,76分,111%,933件
28,2000-2049,6309円,71分,111.9%,969件
29,2050-2099,5987円,67分,111.9%,940件
30,2100-2149,5947円,62分,112.8%,870件
31,2150-2199,6765円,60分,115.1%,883件
32,2200-2249,6905円,57分,116.3%,863件
33,2250-2299,6715円,53分,116.8%,813件
34,2300-2349,6879円,50分,118.4%,825件
35,2350-2399,7519円,46分,121.6%,805件
36,2400-2449,7321円,45分,121.9%,773件
37,2450-2499,7654円,44分,123.3%,737件
38,2500-2549,8403円,42分,126.7%,702件
39,2550-2599,8611円,40分,128.5%,707件
40,2600-2649,8770円,39分,129.7%,654件
41,2650-2699,9436円,36分,134.7%,700件
42,2700-2749,10049円,35分,138.6%,634件
43,2750-2799,9849円,35分,137.4%,547件
