,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,7777円,113分,109.2%,101件
1,1400-1449,7400円,111分,108.9%,108件
2,1450-1499,6330円,105分,108%,112件
3,1500-1549,6558円,105分,108.3%,133件
4,1550-1599,7323円,96分,110.2%,114件
5,1600-1649,6754円,98分,109.2%,101件
6,1650-1699,6825円,100分,109.1%,113件
7,1700-1749,8473円,89分,112.6%,109件
8,1750-1799,7581円,91分,111.1%,121件
9,1800-1849,8677円,83分,114%,117件
10,1850-1899,5382円,83分,108.6%,104件
11,1900-1949,8945円,73分,116.2%,101件
12,1950-1999,8854円,77分,115.4%,112件
13,2000-2049,8328円,69分,116.2%,84件
14,2050-2099,7661円,69分,114.8%,93件
15,2100-2149,7259円,63分,115.3%,81件
16,2150-2199,10363円,57分,124.3%,107件
17,2200-2249,7347円,56分,117.5%,60件
18,2250-2299,9667円,50分,125.8%,76件
19,2300-2349,9040円,44分,127.3%,65件
20,2350-2399,8590円,47分,124.4%,59件
21,2400-2449,9003円,43分,128.1%,73件
22,2450-2499,9770円,42分,131.1%,71件
23,2500-2549,9200円,44分,128.1%,72件
24,2550-2599,9655円,43分,129.9%,54件
25,2600-2649,9740円,40分,132.1%,58件
26,2650-2699,10134円,39分,135%,60件
27,2700-2749,10975円,36分,141.2%,57件
28,2750-2799,11474円,32分,148.2%,41件
29,2800-2849,12121円,29分,155.4%,58件
30,2850-2899,13609円,28分,165.5%,49件
31,2900-2949,14953円,22分,190.2%,42件
