,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-1265円,161分,99%,4444件
1,300-349,-827円,157分,99.3%,4200件
2,350-399,-665円,156分,99.4%,3705件
3,400-449,-623円,153分,99.5%,3363件
4,450-499,-413円,152分,99.6%,3154件
5,500-549,-87円,148分,99.9%,3037件
6,550-599,-354円,148分,99.7%,2669件
7,600-649,35円,145分,100%,2600件
8,650-699,604円,142分,100.6%,2447件
9,700-749,849円,140分,100.8%,2316件
10,750-799,619円,137分,100.6%,4201件
11,800-849,730円,136分,100.7%,2416件
12,850-899,635円,135分,100.6%,2444件
13,900-949,892円,132分,100.9%,2042件
14,950-999,1300円,129分,101.3%,1885件
15,1000-1049,1337円,127分,101.4%,1837件
16,1050-1099,1041円,125分,101.1%,1777件
17,1100-1149,1203円,123分,101.3%,1672件
18,1150-1199,1822円,119分,102%,1710件
19,1200-1249,2490円,117分,102.8%,1539件
20,1250-1299,1904円,115分,102.2%,1573件
21,1300-1349,2510円,111分,103%,1592件
22,1350-1399,1994円,109分,102.4%,1507件
23,1400-1449,2406円,107分,103%,1543件
24,1450-1499,3070円,103分,104%,1458件
25,1500-1549,3082円,101分,104.1%,1454件
26,1550-1599,3278円,99分,104.4%,1335件
27,1600-1649,3363円,95分,104.7%,1347件
28,1650-1699,3666円,94分,105.2%,1269件
29,1700-1749,3213円,90分,104.7%,1261件
30,1750-1799,3732円,87分,105.7%,1192件
31,1800-1849,3975円,83分,106.3%,1204件
32,1850-1899,3908円,80分,106.5%,1177件
33,1900-1949,4122円,77分,107.1%,1119件
34,1950-1999,4087円,72分,107.5%,1143件
35,2000-2049,4576円,71分,108.6%,1100件
36,2050-2099,4511円,68分,108.9%,1087件
37,2100-2149,5119円,65分,110.5%,1076件
38,2150-2199,5085円,62分,111%,988件
39,2200-2249,4910円,58分,111.2%,970件
40,2250-2299,5398円,56分,112.9%,960件
41,2300-2349,5843円,51分,115.3%,968件
42,2350-2399,6007円,49分,116.4%,885件
43,2400-2449,6184円,46分,117.9%,938件
44,2450-2499,6847円,44分,120.6%,844件
45,2500-2549,7231円,43分,122.2%,826件
46,2550-2599,7714円,41分,124.8%,786件
47,2600-2649,8286円,40分,127.6%,700件
48,2650-2699,8992円,37分,132.3%,584件
49,2700-2749,9664円,35分,137.2%,514件
50,2750-2799,10339円,32分,143.6%,397件
51,2800-2849,11382円,29分,152.5%,300件
52,2850-2899,12299円,25分,164.3%,266件
53,2900-2949,13367円,23分,177.3%,182件
