,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,8917円,101分,111.8%,363件
1,1550-1599,9307円,99分,112.5%,338件
2,1600-1649,9267円,95分,113%,289件
3,1650-1699,9814円,92分,114.2%,296件
4,1700-1749,9195円,90分,113.6%,297件
5,1750-1799,9976円,87分,115.3%,335件
6,1800-1849,9721円,82分,115.8%,306件
7,1850-1899,9078円,83分,114.6%,300件
8,1900-1949,10425円,78分,117.9%,272件
9,1950-1999,10462円,76分,118.3%,256件
10,2000-2049,9725円,73分,117.8%,231件
11,2050-2099,10968円,70分,121%,264件
12,2100-2149,11224円,67分,122.4%,232件
13,2150-2199,10476円,60分,123.3%,240件
14,2200-2249,10545円,56分,125.1%,215件
15,2250-2299,10523円,51分,127.7%,228件
16,2300-2349,11526円,45分,134.5%,221件
17,2350-2399,10951円,42分,134.9%,203件
18,2400-2449,10754円,40分,135.6%,235件
19,2450-2499,11325円,39分,138.8%,215件
20,2500-2549,10875円,40分,136.3%,198件
21,2550-2599,12137円,36分,144.8%,216件
22,2600-2649,11782円,36分,143.8%,179件
23,2650-2699,12615円,34分,150.1%,204件
24,2700-2749,12743円,33分,151%,175件
25,2750-2799,13030円,31分,155.5%,171件
26,2800-2849,14226円,29分,165%,171件
27,2850-2899,14403円,26分,174.2%,180件
28,2900-2949,14655円,23分,185.8%,133件
