,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3463円,129分,103.6%,4745件
1,950-999,3329円,127分,103.5%,4653件
2,1000-1049,3579円,124分,103.8%,4441件
3,1050-1099,3805円,121分,104.2%,4329件
4,1100-1149,3905円,120分,104.3%,4157件
5,1150-1199,4235円,117分,104.8%,4100件
6,1200-1249,4066円,114分,104.7%,4064件
7,1250-1299,4015円,113分,104.7%,3954件
8,1300-1349,4236円,109分,105.2%,3805件
9,1350-1399,4460円,108分,105.5%,3801件
10,1400-1449,4834円,106分,106.1%,3716件
11,1450-1499,4773円,102分,106.2%,3647件
12,1500-1549,4942円,100分,106.6%,3522件
13,1550-1599,4988円,97分,106.9%,3467件
14,1600-1649,4971円,94分,107%,3373件
15,1650-1699,5158円,92分,107.5%,3216件
16,1700-1749,4938円,89分,107.4%,3276件
17,1750-1799,5393円,85分,108.4%,3225件
18,1800-1849,5142円,82分,108.4%,2984件
19,1850-1899,5830円,79分,109.8%,3048件
20,1900-1949,5879円,76分,110.3%,2970件
21,1950-1999,5686円,74分,110.3%,2867件
22,2000-2049,5778円,71分,110.9%,2784件
23,2050-2099,5948円,68分,111.7%,2706件
24,2100-2149,6006円,64分,112.4%,2647件
25,2150-2199,6423円,60分,114.2%,2543件
26,2200-2249,6694円,57分,115.6%,2522件
27,2250-2299,6605円,55分,116.1%,2456件
28,2300-2349,6946円,51分,118.2%,2365件
29,2350-2399,7096円,48分,119.7%,2424件
30,2400-2449,7404円,46分,121.5%,2266件
31,2450-2499,7419円,45分,122.1%,1926件
