,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,5746円,133分,105.8%,60件
1,950-999,4531円,123分,104.9%,72件
2,1000-1049,6191円,129分,106.4%,78件
3,1050-1099,4561円,125分,104.9%,98件
4,1100-1149,4145円,120分,104.6%,82件
5,1150-1199,5523円,119分,106.2%,100件
6,1200-1249,6658円,112分,107.9%,123件
7,1250-1299,5001円,117分,105.7%,107件
8,1300-1349,5416円,117分,106.2%,123件
9,1350-1399,5701円,113分,106.7%,122件
10,1400-1449,5111円,106分,106.4%,130件
11,1450-1499,4934円,108分,106.1%,158件
12,1500-1549,6144円,100分,108.2%,137件
13,1550-1599,5710円,101分,107.5%,122件
14,1600-1649,5555円,101分,107.4%,134件
15,1650-1699,6656円,92分,109.7%,133件
16,1700-1749,6160円,93分,108.8%,146件
17,1750-1799,7992円,85分,112.5%,150件
18,1800-1849,4642円,85分,107.3%,132件
19,1850-1899,7964円,77分,113.7%,123件
20,1900-1949,7399円,79分,112.5%,128件
21,1950-1999,6413円,73分,111.7%,100件
22,2000-2049,6693円,71分,112.6%,114件
23,2050-2099,6796円,66分,113.7%,100件
24,2100-2149,8479円,61分,118.6%,121件
25,2150-2199,6715円,59分,115.3%,73件
26,2200-2249,8673円,54分,121.3%,93件
27,2250-2299,7988円,48分,122.3%,79件
28,2300-2349,8616円,49分,123.2%,83件
29,2350-2399,7865円,46分,122.9%,84件
30,2400-2449,8601円,44分,125.9%,87件
31,2450-2499,7792円,46分,122.3%,81件
32,2500-2549,8564円,43分,126.3%,68件
33,2550-2599,8870円,41分,128.6%,69件
34,2600-2649,9270円,40分,131.1%,74件
35,2650-2699,10036円,37分,136.2%,73件
36,2700-2749,10607円,34分,142.1%,51件
37,2750-2799,10788円,32分,145.4%,73件
38,2800-2849,12280円,31分,153.4%,63件
39,2850-2899,13695円,26分,171%,58件
40,2900-2949,13882円,23分,179.3%,41件
