,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,5852円,125分,106.3%,25件
1,950-999,7010円,131分,107.2%,28件
2,1000-1049,4719円,118分,105.3%,34件
3,1050-1099,6732円,126分,107.1%,38件
4,1100-1149,5922円,112分,107.1%,48件
5,1150-1199,8353円,114分,109.8%,39件
6,1200-1249,6737円,117分,107.7%,53件
7,1250-1299,4602円,108分,105.7%,50件
8,1300-1349,6507円,106分,108.2%,48件
9,1350-1399,7741円,104分,110%,65件
10,1400-1449,6858円,107分,108.6%,72件
11,1450-1499,7578円,102分,109.9%,74件
12,1500-1549,7229円,105分,109.2%,71件
13,1550-1599,6267円,98分,108.5%,83件
14,1600-1649,6462円,98分,108.8%,91件
15,1650-1699,7217円,90分,110.8%,84件
16,1700-1749,7889円,89分,111.9%,74件
17,1750-1799,6553円,92分,109.5%,82件
18,1800-1849,7983円,81分,113.1%,75件
19,1850-1899,7631円,84分,112.1%,82件
20,1900-1949,8903円,77分,115.4%,85件
21,1950-1999,6879円,74分,112.3%,75件
22,2000-2049,8496円,67分,116.9%,67件
23,2050-2099,9767円,69分,118.8%,83件
24,2100-2149,8407円,63分,117.8%,61件
25,2150-2199,6139円,61分,113.4%,62件
26,2200-2249,8245円,53分,120.6%,59件
27,2250-2299,10392円,46分,129.9%,67件
28,2300-2349,7917円,47分,122.5%,43件
29,2350-2399,9506円,42分,130.3%,48件
30,2400-2449,9581円,37分,134.2%,41件
31,2450-2499,8928円,42分,128%,38件
32,2500-2549,9505円,38分,133.4%,50件
33,2550-2599,10632円,37分,138.5%,53件
34,2600-2649,10728円,36分,139.9%,51件
35,2650-2699,10359円,38分,136.2%,39件
36,2700-2749,10935円,34分,142.5%,40件
37,2750-2799,11550円,32分,148.3%,45件
38,2800-2849,11959円,29分,155.9%,41件
39,2850-2899,13128円,26分,167.3%,28件
40,2900-2949,13167円,21分,182.8%,36件
