,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,5007円,137分,104.9%,85件
1,800-849,4998円,132分,105.1%,174件
2,850-899,6132円,126分,106.5%,212件
3,900-949,6812円,118分,107.7%,215件
4,950-999,6231円,123分,106.7%,217件
5,1000-1049,6281円,118分,107.1%,225件
6,1050-1099,5701円,121分,106.3%,237件
7,1100-1149,6809円,123分,107.4%,232件
8,1150-1199,6932円,112分,108.3%,227件
9,1200-1249,7254円,112分,108.6%,229件
10,1250-1299,7349円,108分,109.1%,209件
11,1300-1349,6942円,110分,108.4%,242件
12,1350-1399,7437円,101分,109.8%,247件
13,1400-1449,7911円,104分,110.1%,289件
14,1450-1499,7647円,103分,109.9%,220件
15,1500-1549,7066円,95分,109.9%,239件
16,1550-1599,8455円,96分,111.8%,176件
17,1600-1649,8450円,91分,112.4%,192件
18,1650-1699,9258円,90分,113.8%,158件
19,1700-1749,7894円,84分,112.5%,156件
20,1750-1799,9383円,84分,114.8%,165件
21,1800-1849,9142円,82分,114.9%,134件
22,1850-1899,8579円,78分,114.6%,147件
23,1900-1949,10396円,72分,119.3%,162件
24,1950-1999,9141円,72分,117%,170件
25,2000-2049,9229円,69分,117.7%,152件
26,2050-2099,10482円,67分,120.9%,124件
27,2100-2149,9592円,62分,120.5%,132件
28,2150-2199,11004円,60分,124.6%,115件
29,2200-2249,10806円,57分,125.2%,130件
30,2250-2299,10198円,52分,126.3%,115件
31,2300-2349,10532円,46分,130.7%,118件
32,2350-2399,10550円,39分,136.5%,118件
33,2400-2449,10250円,37分,137.4%,119件
34,2450-2499,10984円,35分,141.5%,89件
35,2500-2549,12081円,33分,148.7%,97件
36,2550-2599,12208円,32分,150.4%,90件
37,2600-2649,11226円,33分,145%,85件
38,2650-2699,12389円,30分,154.7%,74件
39,2700-2749,13661円,29分,162.6%,87件
40,2750-2799,13713円,29分,164%,78件
41,2800-2849,13580円,28分,165.3%,80件
42,2850-2899,14184円,23分,182.1%,70件
43,2900-2949,14388円,22分,185.3%,75件
