,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,7604円,120分,108.4%,28件
1,1000-1049,4118円,130分,104.2%,35件
2,1050-1099,4510円,134分,104.5%,29件
3,1100-1149,6952円,125分,107.4%,47件
4,1150-1199,5306円,117分,106%,46件
5,1200-1249,6508円,116分,107.5%,63件
6,1250-1299,6032円,115分,107%,60件
7,1300-1349,6075円,116分,107%,73件
8,1350-1399,6248円,111分,107.5%,65件
9,1400-1449,6285円,106分,107.9%,70件
10,1450-1499,5534円,101分,107.3%,64件
11,1500-1549,6193円,97分,108.5%,74件
12,1550-1599,4965円,100分,106.6%,86件
13,1600-1649,6252円,94分,108.9%,88件
14,1650-1699,6675円,93分,109.6%,107件
15,1700-1749,6570円,90分,109.7%,90件
16,1750-1799,7303円,90分,110.8%,94件
17,1800-1849,7781円,86分,112%,88件
18,1850-1899,6952円,82分,111.4%,75件
19,1900-1949,7079円,76分,112.4%,104件
20,1950-1999,6808円,75分,112.1%,95件
21,2000-2049,6350円,71分,112%,85件
22,2050-2099,8148円,64分,116.9%,80件
23,2100-2149,6220円,64分,112.9%,63件
24,2150-2199,6168円,63分,113.1%,75件
25,2200-2249,6767円,59分,115.3%,54件
26,2250-2299,6275円,57分,114.8%,54件
27,2300-2349,7163円,49分,119.6%,60件
28,2350-2399,8482円,45分,125%,62件
29,2400-2449,7584円,46分,122%,47件
30,2450-2499,6725円,47分,119.1%,49件
31,2500-2549,8948円,43分,128%,59件
32,2550-2599,8800円,41分,128.3%,47件
33,2600-2649,9253円,40分,130.7%,57件
34,2650-2699,9340円,41分,130.6%,54件
35,2700-2749,10600円,36分,139.5%,42件
36,2750-2799,11882円,33分,148.2%,39件
37,2800-2849,11888円,29分,153.8%,37件
38,2850-2899,13124円,25分,170%,36件
39,2900-2949,14196円,24分,177.4%,47件
