,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,2918円,142分,102.7%,357件
1,700-749,2697円,141分,102.5%,404件
2,750-799,2869円,139分,102.7%,455件
3,800-849,2607円,138分,102.5%,487件
4,850-899,2997円,134分,103%,469件
5,900-949,3125円,132分,103.2%,523件
6,950-999,2454円,132分,102.5%,542件
7,1000-1049,2621円,129分,102.7%,596件
8,1050-1099,3570円,122分,103.9%,612件
9,1100-1149,3591円,127分,103.8%,603件
10,1150-1199,3486円,120分,103.9%,612件
11,1200-1249,4201円,115分,104.9%,583件
12,1250-1299,3690円,116分,104.2%,528件
13,1300-1349,3666円,114分,104.3%,554件
14,1350-1399,4555円,109分,105.6%,518件
15,1400-1449,3842円,107分,104.8%,480件
16,1450-1499,4123円,105分,105.2%,488件
17,1500-1549,4503円,103分,105.8%,486件
18,1550-1599,5206円,98分,107.1%,458件
19,1600-1649,4613円,95分,106.4%,460件
20,1650-1699,5064円,94分,107.2%,449件
21,1700-1749,4521円,89分,106.8%,391件
22,1750-1799,5488円,88分,108.3%,358件
23,1800-1849,5368円,85分,108.5%,379件
24,1850-1899,6167円,80分,110.2%,323件
25,1900-1949,5229円,78分,109%,307件
26,1950-1999,6944円,74分,112.4%,307件
27,2000-2049,5366円,71分,110%,298件
28,2050-2099,5676円,68分,111.1%,301件
29,2100-2149,6218円,63分,113.2%,289件
30,2150-2199,6303円,61分,113.8%,271件
31,2200-2249,6288円,58分,114.4%,270件
32,2250-2299,6716円,53分,117%,236件
33,2300-2349,5727円,53分,114.4%,245件
34,2350-2399,6819円,49分,118.7%,206件
35,2400-2449,6931円,47分,119.7%,237件
36,2450-2499,8114円,43分,125.1%,222件
37,2500-2549,8082円,42分,125.5%,216件
38,2550-2599,8476円,42分,127.2%,255件
39,2600-2649,8642円,40分,128.6%,214件
40,2650-2699,9483円,37分,134.1%,189件
41,2700-2749,10433円,35分,139.8%,190件
42,2750-2799,10980円,33分,143.8%,178件
43,2800-2849,11953円,30分,153.4%,175件
44,2850-2899,12696円,26分,164.2%,149件
45,2900-2949,14202円,24分,179%,137件
