,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,8406円,110分,110.1%,48件
1,1300-1349,7456円,115分,108.6%,48件
2,1350-1399,6178円,108分,107.6%,54件
3,1400-1449,8639円,105分,110.9%,75件
4,1450-1499,9339円,103分,112.1%,62件
5,1500-1549,7734円,105分,109.8%,61件
6,1550-1599,6326円,95分,108.9%,64件
7,1600-1649,7020円,93分,110%,59件
8,1650-1699,8177円,95分,111.4%,72件
9,1700-1749,8426円,91分,112.4%,56件
10,1750-1799,6589円,84分,110.4%,73件
11,1800-1849,7285円,84分,111.5%,67件
12,1850-1899,7768円,77分,113.5%,58件
13,1900-1949,8045円,75分,114.4%,77件
14,1950-1999,8889円,75分,115.8%,79件
15,2000-2049,6486円,68分,112.6%,64件
16,2050-2099,8597円,66分,117.3%,81件
17,2100-2149,7780円,66分,115.6%,82件
18,2150-2199,6441円,59分,114.5%,69件
19,2200-2249,8020円,55分,119.3%,69件
20,2250-2299,7747円,56分,118.6%,67件
21,2300-2349,7560円,50分,120.1%,73件
22,2350-2399,8351円,46分,124.3%,48件
23,2400-2449,6814円,47分,119.2%,50件
24,2450-2499,6906円,48分,119.3%,54件
25,2500-2549,9026円,41分,129.4%,48件
26,2550-2599,10334円,36分,138.1%,29件
27,2600-2649,10633円,37分,138.8%,42件
28,2650-2699,9841円,36分,136.1%,36件
29,2700-2749,10763円,35分,141.1%,41件
30,2750-2799,11311円,34分,144.2%,48件
31,2800-2849,13151円,29分,160.9%,34件
32,2850-2899,13844円,26分,169.7%,25件
33,2900-2949,15049円,24分,182.4%,40件
