,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,6376円,128分,106.7%,340件
1,950-999,6287円,129分,106.5%,325件
2,1000-1049,5996円,130分,106.2%,331件
3,1050-1099,6976円,120分,107.8%,344件
4,1100-1149,6588円,122分,107.2%,322件
5,1150-1199,7133円,115分,108.2%,293件
6,1200-1249,6478円,119分,107.2%,362件
7,1250-1299,6885円,112分,108.2%,350件
8,1300-1349,7257円,111分,108.7%,394件
9,1350-1399,7409円,110分,109%,296件
10,1400-1449,6933円,104分,108.9%,328件
11,1450-1499,8112円,106分,110.2%,262件
12,1500-1549,7376円,100分,109.8%,279件
13,1550-1599,7894円,99分,110.6%,249件
14,1600-1649,6999円,91分,110.2%,232件
15,1650-1699,8524円,92分,112.4%,238件
16,1700-1749,8298円,89分,112.4%,199件
17,1750-1799,8314円,86分,112.9%,220件
18,1800-1849,9549円,82分,115.6%,234件
19,1850-1899,8148円,80分,113.6%,231件
20,1900-1949,8617円,79分,114.5%,217件
21,1950-1999,8583円,76分,115%,168件
22,2000-2049,8740円,71分,116.4%,182件
23,2050-2099,9749円,67分,119.4%,168件
24,2100-2149,10145円,65分,120.9%,180件
25,2150-2199,8638円,61分,118.9%,167件
26,2200-2249,9742円,56分,123.1%,169件
27,2250-2299,9375円,49分,125.3%,166件
28,2300-2349,8834円,45分,125.9%,164件
29,2350-2399,9930円,41分,132%,146件
30,2400-2449,10646円,39分,136.1%,145件
31,2450-2499,10507円,39分,135.7%,129件
32,2500-2549,9812円,40分,132.9%,126件
33,2550-2599,10817円,37分,139.3%,105件
34,2600-2649,11305円,37分,140.9%,120件
35,2650-2699,12406円,35分,147.3%,117件
36,2700-2749,12045円,35分,145.9%,113件
37,2750-2799,12635円,30分,155.8%,113件
38,2800-2849,12887円,30分,157.8%,111件
39,2850-2899,13863円,27分,167.7%,91件
40,2900-2949,14505円,23分,183.8%,74件
