,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4777円,125分,105.1%,1105件
1,1150-1199,4643円,121分,105.1%,1078件
2,1200-1249,4569円,120分,105.1%,1066件
3,1250-1299,4105円,117分,104.7%,966件
4,1300-1349,5006円,114分,105.8%,980件
5,1350-1399,5800円,112分,106.9%,879件
6,1400-1449,5089円,110分,106.2%,893件
7,1450-1499,5184円,106分,106.5%,910件
8,1500-1549,5234円,102分,106.8%,885件
9,1550-1599,5376円,99分,107.2%,901件
10,1600-1649,6205円,96分,108.6%,859件
11,1650-1699,6280円,94分,108.9%,841件
12,1700-1749,5946円,93分,108.5%,730件
13,1750-1799,6343円,88分,109.6%,778件
14,1800-1849,6563円,87分,110%,729件
15,1850-1899,6119円,82分,110%,709件
16,1900-1949,6498円,79分,111%,684件
17,1950-1999,6596円,76分,111.6%,675件
18,2000-2049,7140円,71分,113.5%,674件
19,2050-2099,6917円,68分,113.5%,658件
20,2100-2149,6243円,64分,113.1%,663件
21,2150-2199,6884円,61分,115%,615件
22,2200-2249,6986円,59分,115.8%,623件
23,2250-2299,7455円,54分,118.3%,645件
24,2300-2349,6997円,52分,118%,548件
25,2350-2399,6891円,49分,118.7%,571件
26,2400-2449,7655円,48分,121.5%,546件
27,2450-2499,8221円,45分,124.3%,542件
28,2500-2549,8711円,44分,126.4%,493件
29,2550-2599,8387円,43分,126.2%,519件
30,2600-2649,9497円,40分,131.6%,452件
31,2650-2699,10180円,38分,135.5%,460件
32,2700-2749,10741円,35分,140.6%,439件
33,2750-2799,11383円,34分,144.9%,389件
34,2800-2849,12556円,30分,155.3%,304件
35,2850-2899,13436円,26分,167.9%,276件
36,2900-2949,13815円,23分,178.5%,201件
