,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,-435円,153分,99.6%,56件
1,500-549,115円,149分,100.1%,87件
2,550-599,482円,146分,100.4%,112件
3,600-649,-61円,142分,99.9%,151件
4,650-699,1279円,141分,101.2%,157件
5,700-749,1129円,140分,101.1%,171件
6,750-799,1056円,137分,101%,193件
7,800-849,608円,137分,100.6%,235件
8,850-899,1162円,133分,101.2%,231件
9,900-949,1504円,132分,101.5%,232件
10,950-999,2382円,127分,102.5%,306件
11,1000-1049,2581円,125分,102.8%,287件
12,1050-1099,1744円,123分,101.9%,342件
13,1100-1149,2572円,124分,102.8%,332件
14,1150-1199,2096円,119分,102.3%,341件
15,1200-1249,1715円,117分,102%,389件
16,1250-1299,2517円,117分,102.9%,381件
17,1300-1349,2791円,112分,103.3%,323件
18,1350-1399,2200円,113分,102.6%,337件
19,1400-1449,2897円,106分,103.6%,351件
20,1450-1499,2365円,106分,103%,339件
21,1500-1549,3196円,100分,104.2%,341件
22,1550-1599,2645円,97分,103.6%,334件
23,1600-1649,4432円,94分,106.3%,333件
24,1650-1699,4593円,93分,106.6%,368件
25,1700-1749,3607円,89分,105.4%,295件
26,1750-1799,3897円,87分,106%,300件
27,1800-1849,4665円,82分,107.6%,283件
28,1850-1899,4792円,77分,108.3%,280件
29,1900-1949,5410円,76分,109.5%,255件
30,1950-1999,5329円,74分,109.7%,248件
31,2000-2049,5239円,68分,110.2%,229件
32,2050-2099,5951円,67分,111.8%,227件
33,2100-2149,6262円,63分,113.3%,224件
34,2150-2199,5305円,62分,111.5%,221件
35,2200-2249,4025円,61分,108.9%,199件
36,2250-2299,5901円,52分,115.1%,184件
37,2300-2349,5904円,51分,115.4%,181件
38,2350-2399,6189円,48分,117.3%,188件
39,2400-2449,6228円,47分,117.8%,185件
40,2450-2499,6814円,43分,121%,158件
41,2500-2549,6508円,43分,120.1%,172件
42,2550-2599,7190円,43分,122.5%,140件
43,2600-2649,8716円,38分,130.9%,158件
44,2650-2699,9317円,37分,133.4%,125件
45,2700-2749,9869円,33分,139.5%,155件
46,2750-2799,10132円,34分,139.9%,123件
47,2800-2849,11383円,29分,152.2%,116件
48,2850-2899,12560円,25分,165.7%,113件
49,2900-2949,13325円,23分,176.2%,116件
