,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,5679円,118分,106.4%,760件
1,1300-1349,4885円,113分,105.8%,690件
2,1350-1399,5424円,111分,106.5%,705件
3,1400-1449,6365円,109分,107.8%,668件
4,1450-1499,5391円,107分,106.7%,623件
5,1500-1549,5685円,105分,107.2%,643件
6,1550-1599,6374円,99分,108.6%,654件
7,1600-1649,6305円,96分,108.8%,634件
8,1650-1699,6970円,95分,109.8%,532件
9,1700-1749,6355円,92分,109.2%,519件
10,1750-1799,6847円,89分,110.3%,531件
11,1800-1849,6410円,86分,110%,508件
12,1850-1899,6438円,82分,110.5%,508件
13,1900-1949,6949円,78分,111.9%,475件
14,1950-1999,7062円,75分,112.6%,452件
15,2000-2049,6586円,70分,112.5%,451件
16,2050-2099,6892円,68分,113.5%,434件
17,2100-2149,6906円,63分,114.6%,430件
18,2150-2199,7309円,62分,115.6%,399件
19,2200-2249,7198円,58分,116.6%,394件
20,2250-2299,7433円,53分,118.6%,378件
21,2300-2349,7612円,51分,119.9%,381件
22,2350-2399,8023円,48分,122.3%,346件
23,2400-2449,7772円,47分,121.8%,327件
24,2450-2499,8097円,45分,123.8%,315件
25,2500-2549,8947円,44分,127.4%,333件
26,2550-2599,9030円,42分,128.5%,305件
27,2600-2649,9700円,40分,132.3%,280件
28,2650-2699,10356円,38分,136.4%,318件
29,2700-2749,11161円,35分,142.1%,289件
30,2750-2799,11554円,32分,147.6%,306件
31,2800-2849,12766円,30分,156.7%,268件
32,2850-2899,13483円,26分,167.8%,260件
33,2900-2949,14568円,24分,181.4%,212件
