,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,3782円,144分,103.5%,3412件
1,600-649,4190円,142分,103.9%,1796件
2,650-699,4186円,141分,104%,1224件
3,700-749,4159円,138分,104%,1020件
4,750-799,4389円,136分,104.3%,858件
5,800-849,4646円,134分,104.6%,810件
6,850-899,4924円,130分,105.1%,796件
7,900-949,4604円,129分,104.8%,803件
8,950-999,4957円,127分,105.2%,731件
9,1000-1049,4856円,124分,105.2%,719件
10,1050-1099,5175円,124分,105.6%,770件
11,1100-1149,5691円,123分,106.2%,743件
12,1150-1199,5046円,118分,105.7%,683件
13,1200-1249,5259円,114分,106.2%,798件
14,1250-1299,5519円,112分,106.6%,742件
15,1300-1349,5983円,110分,107.2%,727件
16,1350-1399,7021円,107分,108.8%,738件
17,1400-1449,7209円,106分,109.1%,709件
18,1450-1499,6399円,105分,108.1%,716件
19,1500-1549,6611円,99分,108.9%,677件
20,1550-1599,5970円,96分,108.3%,596件
21,1600-1649,7242円,95分,110.2%,587件
22,1650-1699,6394円,90分,109.4%,602件
23,1700-1749,7023円,88分,110.6%,576件
24,1750-1799,6899円,86分,110.7%,606件
25,1800-1849,7463円,82分,112.1%,532件
26,1850-1899,8035円,79分,113.5%,508件
27,1900-1949,7984円,78分,113.7%,536件
28,1950-1999,8166円,75分,114.5%,509件
29,2000-2049,7952円,71分,114.9%,482件
30,2050-2099,8528円,69分,116.4%,516件
31,2100-2149,8536円,65分,117.4%,506件
32,2150-2199,8885円,62分,119.2%,437件
33,2200-2249,8584円,55分,120.8%,442件
34,2250-2299,8316円,49分,122.5%,435件
35,2300-2349,8786円,44分,126.7%,428件
36,2350-2399,9186円,42分,128.9%,402件
37,2400-2449,8947円,41分,128.8%,404件
38,2450-2499,9053円,40分,130.2%,406件
39,2500-2549,9629円,38分,133.6%,419件
40,2550-2599,10205円,36分,137.3%,372件
41,2600-2649,10371円,36分,138.8%,374件
42,2650-2699,10757円,35分,141.3%,366件
43,2700-2749,11081円,33分,144.4%,334件
44,2750-2799,12204円,30分,153.6%,363件
45,2800-2849,12318円,28分,158.1%,331件
46,2850-2899,12679円,25分,166.9%,307件
47,2900-2949,13621円,23分,179.2%,285件
