,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,7945円,116分,109.1%,300件
1,1300-1349,8668円,107分,110.8%,295件
2,1350-1399,9051円,108分,111.2%,342件
3,1400-1449,8874円,107分,111%,255件
4,1450-1499,8451円,102分,111.1%,284件
5,1500-1549,9698円,101分,112.9%,213件
6,1550-1599,9137円,97分,112.5%,229件
7,1600-1649,10094円,96分,114.1%,201件
8,1650-1699,8476円,88分,112.8%,191件
9,1700-1749,10495円,88分,115.8%,193件
10,1750-1799,10060円,85分,115.7%,168件
11,1800-1849,9671円,82分,115.7%,183件
12,1850-1899,10985円,77分,119%,196件
13,1900-1949,9779円,76分,117.1%,205件
14,1950-1999,9677円,76分,116.9%,188件
15,2000-2049,10014円,73分,118.4%,143件
16,2050-2099,10110円,68分,119.8%,158件
17,2100-2149,11188円,64分,123.3%,137件
18,2150-2199,11313円,62分,124.4%,151件
19,2200-2249,10080円,57分,123.4%,139件
20,2250-2299,10491円,52分,127.1%,138件
21,2300-2349,10555円,44分,131.6%,133件
22,2350-2399,10133円,41分,132.8%,143件
23,2400-2449,11031円,40分,136.9%,115件
24,2450-2499,11822円,37分,142.7%,124件
25,2500-2549,11962円,37分,143.1%,108件
26,2550-2599,11304円,37分,141%,105件
27,2600-2649,12058円,34分,146.7%,87件
28,2650-2699,12870円,35分,149.7%,99件
29,2700-2749,13703円,32分,157%,93件
30,2750-2799,13323円,32分,155.1%,89件
31,2800-2849,13969円,28分,166.5%,89件
32,2850-2899,14255円,27分,170.2%,92件
33,2900-2949,15157円,25分,181.8%,65件
