,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,5437円,109分,106.6%,2150件
1,1450-1499,5309円,107分,106.6%,1995件
2,1500-1549,5599円,102分,107.3%,2020件
3,1550-1599,5967円,101分,107.9%,1925件
4,1600-1649,5364円,98分,107.3%,1894件
5,1650-1699,5841円,94分,108.3%,1804件
6,1700-1749,5934円,91分,108.7%,1804件
7,1750-1799,5453円,88分,108.3%,1732件
8,1800-1849,5653円,85分,108.9%,1697件
9,1850-1899,5957円,81分,109.8%,1721件
10,1900-1949,6297円,79分,110.6%,1624件
11,1950-1999,5914円,76分,110.4%,1619件
12,2000-2049,6528円,73分,111.9%,1587件
13,2050-2099,6458円,70分,112.3%,1463件
14,2100-2149,6252円,66分,112.5%,1448件
15,2150-2199,6952円,64分,114.5%,1441件
16,2200-2249,6806円,59分,115.3%,1422件
17,2250-2299,6815円,56分,116.2%,1324件
18,2300-2349,6972円,53分,117.7%,1348件
19,2350-2399,7372円,49分,119.9%,1247件
20,2400-2449,7790円,47分,122%,1269件
21,2450-2499,8088円,46分,123.5%,1190件
22,2500-2549,8791円,44分,126.6%,1088件
23,2550-2599,9146円,42分,129.3%,880件
24,2600-2649,9560円,40分,131.6%,781件
25,2650-2699,10107円,38分,135.5%,584件
26,2700-2749,11168円,36分,141.5%,481件
27,2750-2799,11698円,33分,147.5%,379件
28,2800-2849,12927円,30分,156.7%,333件
29,2850-2899,13436円,28分,164.2%,258件
30,2900-2949,14385円,25分,177.6%,177件
