,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,5451円,128分,105.7%,25件
1,1100-1149,5497円,121分,106.1%,34件
2,1150-1199,7805円,129分,108%,29件
3,1200-1249,7619円,122分,108.3%,54件
4,1250-1299,7848円,110分,109.5%,48件
5,1300-1349,6884円,115分,108%,48件
6,1350-1399,5658円,107分,107%,54件
7,1400-1449,8099円,105分,110.3%,75件
8,1450-1499,8800円,103分,111.4%,62件
9,1500-1549,7211円,104分,109.2%,61件
10,1550-1599,5865円,95分,108.3%,64件
11,1600-1649,6548円,93分,109.4%,59件
12,1650-1699,7689円,95分,110.8%,72件
13,1700-1749,7957円,90分,111.8%,56件
14,1750-1799,6179円,84分,109.8%,73件
15,1800-1849,6867円,84分,110.9%,67件
16,1850-1899,7376円,76分,112.9%,58件
17,1900-1949,7656円,74分,113.8%,77件
18,1950-1999,8489円,75分,115.1%,79件
19,2000-2049,6151円,68分,112%,64件
20,2050-2099,8242円,66分,116.6%,81件
21,2100-2149,7435円,66分,115%,82件
22,2150-2199,6150円,59分,113.9%,69件
23,2200-2249,7733円,55分,118.7%,69件
24,2250-2299,7456円,55分,117.9%,67件
25,2300-2349,7296円,50分,119.4%,73件
26,2350-2399,8102円,46分,123.7%,48件
27,2400-2449,6570円,47分,118.6%,50件
28,2450-2499,6662円,48分,118.7%,54件
29,2500-2549,8782円,41分,128.7%,48件
30,2550-2599,10090円,36分,137.5%,29件
31,2600-2649,10389円,36分,138.2%,42件
32,2650-2699,9597円,36分,135.5%,36件
33,2700-2749,10519円,35分,140.4%,41件
34,2750-2799,11067円,34分,143.5%,48件
35,2800-2849,12907円,29分,160.2%,34件
36,2850-2899,13600円,26分,169%,25件
37,2900-2949,14805円,24分,181.8%,40件
