,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,6567円,127分,106.9%,620件
1,1000-1049,6335円,127分,106.7%,529件
2,1050-1099,7150円,124分,107.7%,501件
3,1100-1149,6993円,122分,107.7%,444件
4,1150-1199,7574円,119分,108.5%,454件
5,1200-1249,7084円,116分,108.2%,808件
6,1250-1299,7069円,112分,108.4%,439件
7,1300-1349,7642円,109分,109.3%,473件
8,1350-1399,7887円,108分,109.8%,445件
9,1400-1449,7840円,105分,110%,382件
10,1450-1499,6992円,103分,109%,376件
11,1500-1549,7884円,100分,110.6%,363件
12,1550-1599,8268円,98分,111.2%,338件
13,1600-1649,8274円,94分,111.8%,289件
14,1650-1699,8841円,91分,113%,296件
15,1700-1749,8248円,89分,112.3%,297件
16,1750-1799,9046円,86分,114%,335件
17,1800-1849,8834円,81分,114.5%,306件
18,1850-1899,8209円,82分,113.4%,300件
19,1900-1949,9555円,77分,116.6%,272件
20,1950-1999,9609円,75分,117%,256件
21,2000-2049,8935円,72分,116.5%,231件
22,2050-2099,10170円,69分,119.7%,264件
23,2100-2149,10443円,66分,121%,232件
24,2150-2199,9778円,59分,121.9%,240件
25,2200-2249,9884円,55分,123.8%,215件
26,2250-2299,9933円,50分,126.4%,228件
27,2300-2349,10963円,44分,133.2%,221件
28,2350-2399,10433円,41分,133.6%,203件
29,2400-2449,10246円,40分,134.3%,235件
30,2450-2499,10819円,38分,137.5%,215件
31,2500-2549,10369円,39分,135%,198件
32,2550-2599,11631円,36分,143.5%,216件
33,2600-2649,11276円,35分,142.4%,179件
34,2650-2699,12109円,33分,148.7%,204件
35,2700-2749,12237円,33分,149.6%,175件
36,2750-2799,12524円,31分,154.1%,171件
37,2800-2849,13720円,29分,163.7%,171件
38,2850-2899,13897円,25分,172.9%,180件
39,2900-2949,14149円,22分,184.5%,133件
