,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,7258円,114分,108.5%,466件
1,1300-1349,7771円,113分,109.2%,363件
2,1350-1399,6878円,107分,108.6%,391件
3,1400-1449,7775円,109分,109.5%,327件
4,1450-1499,7374円,103分,109.5%,329件
5,1500-1549,7548円,103分,109.8%,288件
6,1550-1599,7034円,96分,109.8%,280件
7,1600-1649,8544円,95分,112%,285件
8,1650-1699,8006円,92分,111.6%,230件
9,1700-1749,8061円,91分,111.8%,256件
10,1750-1799,9042円,86分,114%,278件
11,1800-1849,8113円,84分,113%,272件
12,1850-1899,8065円,83分,112.9%,261件
13,1900-1949,8509円,80分,114.1%,199件
14,1950-1999,8390円,75分,115%,214件
15,2000-2049,9271円,71分,117.5%,202件
16,2050-2099,9806円,68分,119.1%,207件
17,2100-2149,8552円,65分,117.6%,203件
18,2150-2199,9178円,61分,120.1%,196件
19,2200-2249,9166円,54分,122.6%,191件
20,2250-2299,9052円,50分,124.2%,201件
21,2300-2349,8954円,46分,126%,179件
22,2350-2399,10017円,43分,131.2%,176件
23,2400-2449,9928円,42分,131.4%,158件
24,2450-2499,9429円,42分,130%,154件
25,2500-2549,10825円,38分,137.5%,142件
26,2550-2599,10739円,40分,135.8%,144件
27,2600-2649,11549円,38分,140.7%,138件
28,2650-2699,11674円,37分,141.6%,136件
29,2700-2749,11824円,34分,146.5%,132件
30,2750-2799,12236円,32分,150.3%,134件
31,2800-2849,13120円,30分,157.4%,112件
32,2850-2899,13929円,27分,169%,100件
33,2900-2949,14821円,24分,181.3%,122件
