,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,5996円,103分,107.8%,900件
1,1550-1599,6716円,101分,108.8%,760件
2,1600-1649,6323円,99分,108.6%,778件
3,1650-1699,6625円,96分,109.2%,786件
4,1700-1749,6032円,92分,108.8%,739件
5,1750-1799,6511円,89分,109.8%,768件
6,1800-1849,6731円,85分,110.5%,700件
7,1850-1899,7154円,82分,111.7%,680件
8,1900-1949,6709円,77分,111.7%,677件
9,1950-1999,6788円,76分,111.9%,619件
10,2000-2049,6816円,71分,112.7%,634件
11,2050-2099,6599円,71分,112.4%,594件
12,2100-2149,7264円,66分,114.6%,586件
13,2150-2199,7785円,62分,116.9%,573件
14,2200-2249,7442円,60分,116.5%,578件
15,2250-2299,7306円,56分,117.5%,501件
16,2300-2349,7771円,53分,119.7%,514件
17,2350-2399,7343円,50分,119.7%,463件
18,2400-2449,7873円,47分,122.2%,474件
19,2450-2499,8305円,45分,124.4%,460件
20,2500-2549,8712円,44分,126.2%,437件
21,2550-2599,9367円,43分,129.4%,469件
22,2600-2649,10281円,39分,134.9%,437件
23,2650-2699,10497円,37分,137.4%,471件
24,2700-2749,11451円,36分,142.8%,400件
25,2750-2799,11921円,34分,147.3%,381件
26,2800-2849,12943円,30分,156.9%,355件
27,2850-2899,13710円,27分,167.1%,327件
28,2900-2949,14855円,24分,181.4%,252件
