,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,8339円,115分,109.7%,82件
1,1250-1299,7613円,118分,108.6%,92件
2,1300-1349,10962円,115分,112.7%,86件
3,1350-1399,10984円,108分,113.6%,97件
4,1400-1449,9345円,108分,111.5%,104件
5,1450-1499,7725円,105分,109.8%,125件
6,1500-1549,10680円,102分,114%,123件
7,1550-1599,10751円,103分,113.9%,125件
8,1600-1649,10371円,94分,114.7%,132件
9,1650-1699,11458円,86分,117.8%,129件
10,1700-1749,10828円,87分,116.6%,104件
11,1750-1799,11488円,88分,117.5%,107件
12,1800-1849,11367円,82分,118.6%,97件
13,1850-1899,9957円,78分,117.1%,107件
14,1900-1949,10547円,79分,117.7%,92件
15,1950-1999,10655円,70分,120.2%,89件
16,2000-2049,9981円,70分,118.9%,81件
17,2050-2099,10308円,68分,120.2%,97件
18,2100-2149,10865円,63分,122.9%,85件
19,2150-2199,12927円,59分,129.4%,67件
20,2200-2249,12659円,60分,128%,77件
21,2250-2299,11160円,52分,128.5%,62件
22,2300-2349,13585円,46分,139.4%,55件
23,2350-2399,10288円,45分,130.4%,54件
24,2400-2449,10709円,40分,135.7%,41件
25,2450-2499,10464円,39分,136.1%,64件
26,2500-2549,12748円,33分,151.8%,64件
27,2550-2599,12242円,33分,148.9%,53件
28,2600-2649,12608円,36分,147%,52件
29,2650-2699,12764円,35分,148.1%,44件
30,2700-2749,13985円,31分,160.4%,46件
31,2750-2799,13536円,30分,160%,47件
32,2800-2849,15061円,29分,168.1%,37件
33,2850-2899,15275円,25分,180.1%,48件
34,2900-2949,15081円,22分,191.7%,40件
