,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,3629円,127分,103.8%,25件
1,1100-1149,3756円,119分,104.2%,34件
2,1150-1199,5861円,128分,106.1%,29件
3,1200-1249,5780円,120分,106.4%,54件
4,1250-1299,6183円,108分,107.6%,48件
5,1300-1349,5172円,113分,106.1%,48件
6,1350-1399,4103円,106分,105.2%,54件
7,1400-1449,6487円,104分,108.4%,75件
8,1450-1499,7192円,101分,109.5%,62件
9,1500-1549,5650円,103分,107.3%,61件
10,1550-1599,4487円,93分,106.4%,64件
11,1600-1649,5138円,92分,107.5%,59件
12,1650-1699,6232円,94分,108.9%,72件
13,1700-1749,6557円,89分,109.8%,56件
14,1750-1799,4952円,83分,108%,73件
15,1800-1849,5618円,83分,109.1%,67件
16,1850-1899,6204円,75分,111%,58件
17,1900-1949,6494円,73分,111.8%,77件
18,1950-1999,7293円,74分,113.2%,79件
19,2000-2049,5151円,67分,110.2%,64件
20,2050-2099,7183円,65分,114.7%,81件
21,2100-2149,6406円,65分,113.1%,82件
22,2150-2199,5281円,58分,112.1%,69件
23,2200-2249,6874円,54分,116.9%,69件
24,2250-2299,6585円,55分,116.1%,67件
25,2300-2349,6507円,49分,117.6%,73件
26,2350-2399,7358円,45分,121.8%,48件
27,2400-2449,5841円,46分,116.8%,50件
28,2450-2499,5933円,47分,116.9%,54件
29,2500-2549,8053円,40分,126.8%,48件
30,2550-2599,9361円,35分,135.4%,29件
31,2600-2649,9660円,36分,136.1%,42件
32,2650-2699,8868円,35分,133.4%,36件
33,2700-2749,9790円,34分,138.3%,41件
34,2750-2799,10338円,33分,141.4%,48件
35,2800-2849,12178円,28分,158.1%,34件
36,2850-2899,12871円,26分,167%,25件
37,2900-2949,14076円,23分,179.9%,40件
