,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2381円,139分,102.3%,2145件
1,800-849,2999円,137分,102.9%,2220件
2,850-899,2852円,135分,102.8%,2035件
3,900-949,2935円,131分,103%,2257件
4,950-999,3359円,129分,103.5%,2348件
5,1000-1049,3660円,127分,103.8%,2191件
6,1050-1099,3731円,125分,104%,2145件
7,1100-1149,3698円,124分,104%,2034件
8,1150-1199,3446円,122分,103.8%,2038件
9,1200-1249,3758円,118分,104.2%,1899件
10,1250-1299,4099円,113分,104.8%,1879件
11,1300-1349,4125円,113分,104.9%,1779件
12,1350-1399,4009円,110分,104.8%,1730件
13,1400-1449,4562円,107分,105.7%,1732件
14,1450-1499,4214円,105分,105.4%,1729件
15,1500-1549,4326円,101分,105.7%,1619件
16,1550-1599,4588円,99分,106.2%,1562件
17,1600-1649,5169円,97分,107.1%,1620件
18,1650-1699,5193円,93分,107.5%,1498件
19,1700-1749,5225円,91分,107.7%,1512件
20,1750-1799,5347円,88分,108.1%,1508件
21,1800-1849,5069円,86分,107.8%,1416件
22,1850-1899,5687円,83分,109.2%,1354件
23,1900-1949,5449円,78分,109.3%,1405件
24,1950-1999,5607円,74分,110.1%,1331件
25,2000-2049,5387円,70分,110.2%,1275件
26,2050-2099,6012円,67分,111.9%,1275件
27,2100-2149,6463円,64分,113.4%,1230件
28,2150-2199,6127円,61分,113.5%,1191件
29,2200-2249,6300円,58分,114.5%,1193件
30,2250-2299,6497円,54分,115.9%,1180件
31,2300-2349,6735円,51分,117.6%,1143件
32,2350-2399,6727円,49分,118.5%,1047件
33,2400-2449,7482円,45分,122.2%,1064件
34,2450-2499,7451円,45分,122.2%,1024件
35,2500-2549,7822円,43分,124%,986件
36,2550-2599,8251円,41分,126.8%,1018件
37,2600-2649,8832円,40分,129.8%,949件
38,2650-2699,8963円,39分,130.5%,808件
