,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,7482円,103分,109.7%,280件
1,1550-1599,7379円,100分,109.8%,237件
2,1600-1649,6274円,97分,108.6%,223件
3,1650-1699,7159円,95分,110.1%,233件
4,1700-1749,7831円,89分,111.7%,238件
5,1750-1799,7674円,87分,111.7%,208件
6,1800-1849,7330円,86分,111.4%,221件
7,1850-1899,8467円,83分,113.5%,229件
8,1900-1949,8027円,76分,114%,185件
9,1950-1999,8616円,78分,114.6%,175件
10,2000-2049,7751円,73分,114.2%,177件
11,2050-2099,9777円,67分,119.5%,160件
12,2100-2149,6792円,67分,113.6%,145件
13,2150-2199,9329円,61分,120.5%,131件
14,2200-2249,7532円,56分,118%,146件
15,2250-2299,8362円,51分,121.7%,162件
16,2300-2349,9264円,46分,126.6%,137件
17,2350-2399,8608円,47分,124.4%,128件
18,2400-2449,8408円,47分,123.6%,114件
19,2450-2499,9853円,43分,130.8%,118件
20,2500-2549,9490円,43分,129.2%,119件
21,2550-2599,10232円,41分,133.5%,105件
22,2600-2649,10503円,40分,134.8%,107件
23,2650-2699,10634円,39分,136.6%,100件
24,2700-2749,11058円,35分,142.2%,94件
25,2750-2799,12436円,33分,149.9%,125件
26,2800-2849,13102円,29分,159.3%,108件
27,2850-2899,13445円,27分,166.7%,83件
28,2900-2949,15513円,24分,187.3%,79件
