,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,-62円,127分,99.9%,21件
1,850-899,611円,144分,100.6%,37件
2,900-949,3612円,124分,103.9%,30件
3,950-999,647円,127分,100.7%,40件
4,1000-1049,1773円,131分,101.8%,35件
5,1050-1099,3143円,126分,103.3%,56件
6,1100-1149,2192円,119分,102.5%,58件
7,1150-1199,2351円,117分,102.7%,69件
8,1200-1249,3141円,117分,103.6%,78件
9,1250-1299,2827円,115分,103.3%,87件
10,1300-1349,2499円,109分,103.1%,74件
11,1350-1399,3396円,109分,104.2%,86件
12,1400-1449,3081円,104分,103.9%,80件
13,1450-1499,3076円,99分,104.1%,89件
14,1500-1549,2189円,100分,102.9%,101件
15,1550-1599,3318円,96分,104.6%,99件
16,1600-1649,3986円,91分,105.8%,126件
17,1650-1699,4103円,91分,106%,107件
18,1700-1749,4714円,91分,106.9%,116件
19,1750-1799,5102円,88分,107.7%,103件
20,1800-1849,4366円,83分,107%,90件
21,1850-1899,4748円,78分,108.1%,126件
22,1900-1949,4394円,75分,107.9%,115件
23,1950-1999,3846円,74分,106.9%,103件
24,2000-2049,6490円,68分,112.7%,107件
25,2050-2099,4364円,66分,108.8%,75件
26,2100-2149,4203円,64分,108.7%,87件
27,2150-2199,5076円,63分,110.8%,68件
28,2200-2249,5197円,58分,111.9%,70件
29,2250-2299,5351円,52分,113.7%,73件
30,2300-2349,7011円,47分,119.7%,76件
31,2350-2399,6746円,44分,120.3%,61件
32,2400-2449,5670円,46分,116.5%,63件
33,2450-2499,7053円,44分,121.5%,67件
34,2500-2549,6940円,42分,122%,56件
35,2550-2599,7444円,41分,124%,68件
36,2600-2649,7422円,42分,123.5%,62件
37,2650-2699,8591円,36分,131.5%,53件
38,2700-2749,9806円,34分,138.3%,47件
39,2750-2799,9846円,31分,142.8%,44件
40,2800-2849,11429円,27分,155.8%,46件
41,2850-2899,12213円,27分,160.3%,59件
42,2900-2949,12978円,23分,175.9%,52件
