,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,4499円,135分,104.4%,34件
1,850-899,6086円,136分,106%,41件
2,900-949,4932円,124分,105.3%,58件
3,950-999,5467円,134分,105.4%,47件
4,1000-1049,4401円,120分,104.9%,60件
5,1050-1099,7872円,123分,108.6%,65件
6,1100-1149,4696円,124分,105.1%,81件
7,1150-1199,3379円,117分,103.9%,67件
8,1200-1249,5012円,113分,105.9%,75件
9,1250-1299,6891円,109分,108.4%,102件
10,1300-1349,5484円,114分,106.4%,96件
11,1350-1399,6532円,111分,107.8%,101件
12,1400-1449,6182円,110分,107.5%,108件
13,1450-1499,5212円,104分,106.7%,112件
14,1500-1549,5420円,104分,106.9%,133件
15,1550-1599,6268円,95分,108.8%,114件
16,1600-1649,5704円,97分,107.8%,101件
17,1650-1699,5732円,99分,107.7%,113件
18,1700-1749,7448円,88分,111.2%,109件
19,1750-1799,6568円,90分,109.7%,121件
20,1800-1849,7709円,82分,112.5%,117件
21,1850-1899,4542円,82分,107.4%,104件
22,1900-1949,8065円,73分,114.8%,101件
23,1950-1999,7951円,76分,114%,112件
24,2000-2049,7520円,68分,114.8%,84件
25,2050-2099,6884円,68分,113.4%,93件
26,2100-2149,6572円,63分,114%,81件
27,2150-2199,9622円,56分,122.8%,107件
28,2200-2249,6710円,55分,116.2%,60件
29,2250-2299,9035円,49分,124.3%,76件
30,2300-2349,8462円,44分,125.9%,65件
31,2350-2399,8029円,46分,123.1%,59件
32,2400-2449,8450円,42分,126.6%,73件
33,2450-2499,9218円,41分,129.7%,71件
34,2500-2549,8648円,43分,126.7%,72件
35,2550-2599,9103円,43分,128.5%,54件
36,2600-2649,9188円,40分,130.6%,58件
37,2650-2699,9582円,38分,133.5%,60件
38,2700-2749,10423円,35分,139.7%,57件
39,2750-2799,10921円,31分,146.6%,41件
40,2800-2849,11568円,29分,153.8%,58件
41,2850-2899,13057円,27分,164%,49件
42,2900-2949,14401円,22分,188.8%,42件
