,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,6271円,130分,106.4%,331件
1,1050-1099,7236円,120分,108%,344件
2,1100-1149,6852円,122分,107.5%,322件
3,1150-1199,7384円,116分,108.5%,293件
4,1200-1249,6734円,119分,107.5%,362件
5,1250-1299,7127円,112分,108.5%,350件
6,1300-1349,7501円,111分,109%,394件
7,1350-1399,7652円,110分,109.3%,296件
8,1400-1449,7158円,104分,109.2%,328件
9,1450-1499,8351円,106分,110.5%,262件
10,1500-1549,7598円,100分,110.1%,279件
11,1550-1599,8116円,100分,110.9%,249件
12,1600-1649,7198円,91分,110.5%,232件
13,1650-1699,8735円,92分,112.6%,238件
14,1700-1749,8502円,89分,112.7%,199件
15,1750-1799,8510円,86分,113.1%,220件
16,1800-1849,9746円,82分,115.9%,234件
17,1850-1899,8330円,80分,113.9%,231件
18,1900-1949,8801円,80分,114.8%,217件
19,1950-1999,8760円,76分,115.3%,168件
20,2000-2049,8907円,71分,116.7%,182件
21,2050-2099,9916円,67分,119.7%,168件
22,2100-2149,10309円,65分,121.2%,180件
23,2150-2199,8783円,61分,119.1%,167件
24,2200-2249,9882円,56分,123.4%,169件
25,2250-2299,9500円,50分,125.5%,166件
26,2300-2349,8946円,45分,126.2%,164件
27,2350-2399,10039円,41分,132.3%,146件
28,2400-2449,10754円,39分,136.4%,145件
29,2450-2499,10614円,39分,136%,129件
30,2500-2549,9919円,40分,133.2%,126件
31,2550-2599,10924円,37分,139.5%,105件
32,2600-2649,11412円,37分,141.2%,120件
33,2650-2699,12513円,35分,147.6%,117件
34,2700-2749,12153円,35分,146.2%,113件
35,2750-2799,12742円,30分,156.1%,113件
36,2800-2849,12994円,30分,158.1%,111件
37,2850-2899,13970円,27分,168%,91件
38,2900-2949,14612円,23分,184%,74件
