,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,5911円,108分,107.3%,1732件
1,1450-1499,5517円,106分,106.9%,1729件
2,1500-1549,5586円,102分,107.3%,1619件
3,1550-1599,5845円,100分,107.8%,1562件
4,1600-1649,6413円,98分,108.7%,1620件
5,1650-1699,6381円,94分,109.1%,1498件
6,1700-1749,6393円,92分,109.3%,1512件
7,1750-1799,6486円,89分,109.7%,1508件
8,1800-1849,6170円,87分,109.4%,1416件
9,1850-1899,6761円,84分,110.8%,1354件
10,1900-1949,6461円,79分,110.9%,1405件
11,1950-1999,6572円,75分,111.7%,1331件
12,2000-2049,6293円,71分,111.8%,1275件
13,2050-2099,6898円,68分,113.5%,1275件
14,2100-2149,7326円,65分,115%,1230件
15,2150-2199,6939円,61分,115.1%,1191件
16,2200-2249,7077円,58分,116.1%,1193件
17,2250-2299,7235円,55分,117.5%,1180件
18,2300-2349,7441円,52分,119.2%,1143件
19,2350-2399,7397円,49分,120.1%,1047件
20,2400-2449,8135円,46分,123.8%,1064件
21,2450-2499,8103円,45分,123.9%,1024件
22,2500-2549,8474円,44分,125.6%,986件
23,2550-2599,8904円,42分,128.5%,1018件
24,2600-2649,9485円,40分,131.5%,949件
25,2650-2699,9615円,40分,132.2%,808件
