,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,6466円,102分,108.5%,64件
1,1500-1549,7099円,98分,109.6%,74件
2,1550-1599,5856円,100分,107.8%,86件
3,1600-1649,7141円,95分,110.1%,88件
4,1650-1699,7541円,94分,110.7%,107件
5,1700-1749,7422円,91分,110.9%,90件
6,1750-1799,8168円,91分,112%,94件
7,1800-1849,8642円,87分,113.2%,88件
8,1850-1899,7722円,82分,112.5%,75件
9,1900-1949,7824円,77分,113.6%,104件
10,1950-1999,7534円,76分,113.2%,95件
11,2000-2049,7017円,71分,113.2%,85件
12,2050-2099,8798円,65分,118.1%,80件
13,2100-2149,6817円,65分,114.1%,63件
14,2150-2199,6738円,63分,114.2%,75件
15,2200-2249,7357円,59分,116.5%,54件
16,2250-2299,6821円,57分,115.9%,54件
17,2300-2349,7661円,49分,120.8%,60件
18,2350-2399,8956円,46分,126.2%,62件
19,2400-2449,8051円,46分,123.1%,47件
20,2450-2499,7192円,47分,120.2%,49件
21,2500-2549,9415円,43分,129.2%,59件
22,2550-2599,9267円,42分,129.5%,47件
23,2600-2649,9719円,41分,131.9%,57件
24,2650-2699,9807円,41分,131.8%,54件
25,2700-2749,11067円,36分,140.8%,42件
26,2750-2799,12349円,33分,149.5%,39件
27,2800-2849,12355円,30分,155.2%,37件
28,2850-2899,13591円,25分,171.4%,36件
29,2900-2949,14663円,25分,178.6%,47件
