,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,4362円,140分,104.2%,781件
1,650-699,3796円,141分,103.6%,1063件
2,700-749,4435円,137分,104.3%,940件
3,750-799,4439円,135分,104.4%,846件
4,800-849,4920円,132分,105%,754件
5,850-899,4814円,131分,104.9%,675件
6,900-949,4342円,130分,104.4%,630件
7,950-999,5041円,126分,105.3%,620件
8,1000-1049,4816円,126分,105.1%,529件
9,1050-1099,5642円,122分,106.2%,501件
10,1100-1149,5522円,121分,106.1%,444件
11,1150-1199,6098円,118分,106.9%,454件
12,1200-1249,5662円,115分,106.6%,808件
13,1250-1299,5702円,111分,106.8%,439件
14,1300-1349,6281円,108分,107.8%,473件
15,1350-1399,6543円,106分,108.2%,445件
16,1400-1449,6525円,104分,108.4%,382件
17,1450-1499,5724円,102分,107.5%,376件
18,1500-1549,6643円,99分,109%,363件
19,1550-1599,7020円,97分,109.7%,338件
20,1600-1649,7081円,93分,110.2%,289件
21,1650-1699,7672円,90分,111.4%,296件
22,1700-1749,7110円,88分,110.7%,297件
23,1750-1799,7929円,85分,112.4%,335件
24,1800-1849,7768円,80分,112.9%,306件
25,1850-1899,7165円,81分,111.8%,300件
26,1900-1949,8510円,76分,115%,272件
27,1950-1999,8585円,74分,115.4%,256件
28,2000-2049,7986円,71分,114.9%,231件
29,2050-2099,9212円,68分,118%,264件
30,2100-2149,9505円,65分,119.4%,232件
31,2150-2199,8938円,59分,120.3%,240件
32,2200-2249,9091円,55分,122.1%,215件
33,2250-2299,9224円,50分,124.8%,228件
34,2300-2349,10286円,43分,131.6%,221件
35,2350-2399,9811円,41分,132%,203件
36,2400-2449,9636円,39分,132.7%,235件
37,2450-2499,10212円,38分,135.9%,215件
38,2500-2549,9761円,39分,133.4%,198件
39,2550-2599,11023円,35分,141.9%,216件
40,2600-2649,10669円,35分,140.8%,179件
41,2650-2699,11501円,33分,147.1%,204件
42,2700-2749,11629円,32分,148%,175件
43,2750-2799,11916円,30分,152.4%,171件
44,2800-2849,13113円,28分,162%,171件
45,2850-2899,13289円,25分,171.2%,180件
46,2900-2949,13541円,22分,182.9%,133件
