,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,4918円,130分,105%,36件
1,950-999,2890円,121分,103.2%,43件
2,1000-1049,4626円,128分,104.8%,41件
3,1050-1099,4150円,114分,104.8%,53件
4,1100-1149,6323円,118分,107.1%,45件
5,1150-1199,3993円,121分,104.4%,64件
6,1200-1249,1973円,113分,102.3%,57件
7,1250-1299,4391円,110分,105.3%,65件
8,1300-1349,6023円,105分,107.7%,82件
9,1350-1399,5022円,109分,106.2%,84件
10,1400-1449,6000円,106分,107.6%,86件
11,1450-1499,5862円,105分,107.5%,86件
12,1500-1549,4766円,100分,106.3%,95件
13,1550-1599,4377円,101分,105.8%,109件
14,1600-1649,5308円,94分,107.6%,95件
15,1650-1699,5381円,92分,107.8%,85件
16,1700-1749,5264円,94分,107.5%,100件
17,1750-1799,6939円,83分,111.1%,93件
18,1800-1849,6056円,86分,109.4%,99件
19,1850-1899,7652円,77分,113.2%,105件
20,1900-1949,4873円,78分,108.4%,88件
21,1950-1999,7743円,69分,115%,84件
22,2000-2049,8065円,73分,114.7%,99件
23,2050-2099,7007円,65分,114.4%,72件
24,2100-2149,5968円,65分,112.3%,77件
25,2150-2199,6552円,58分,115.1%,68件
26,2200-2249,8929円,51分,123.1%,84件
27,2250-2299,6811円,50分,118.1%,48件
28,2300-2349,8468円,45分,124.9%,61件
29,2350-2399,8421円,41分,127.1%,51件
30,2400-2449,8271円,43分,125.8%,50件
31,2450-2499,8266円,40分,127.8%,57件
32,2500-2549,9258円,39分,131.5%,60件
33,2550-2599,8926円,40分,129.8%,61件
34,2600-2649,8951円,40分,129.6%,46件
35,2650-2699,9200円,38分,132.6%,49件
36,2700-2749,10093円,34分,139.4%,52件
37,2750-2799,10555円,32分,144.6%,47件
38,2800-2849,11174円,28分,152.4%,33件
39,2850-2899,11944円,24分,165.7%,50件
40,2900-2949,13628円,24分,174.3%,38件
