,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,5476円,139分,105.3%,60件
1,850-899,7513円,127分,107.9%,54件
2,900-949,5966円,119分,106.7%,66件
3,950-999,4291円,127分,104.5%,98件
4,1000-1049,5807円,128分,106.1%,105件
5,1050-1099,6534円,124分,107%,99件
6,1100-1149,5466円,122分,106%,128件
7,1150-1199,4657円,124分,105%,124件
8,1200-1249,7333円,119分,108.2%,136件
9,1250-1299,7829円,116分,109%,145件
10,1300-1349,6097円,113分,107.2%,154件
11,1350-1399,5343円,110分,106.5%,178件
12,1400-1449,7366円,105分,109.3%,171件
13,1450-1499,7519円,108分,109.3%,174件
14,1500-1549,7364円,100分,109.9%,172件
15,1550-1599,8270円,92分,111.9%,179件
16,1600-1649,8186円,93分,111.7%,157件
17,1650-1699,8158円,95分,111.5%,163件
18,1700-1749,8012円,88分,112.2%,142件
19,1750-1799,7063円,85分,111.1%,146件
20,1800-1849,7710円,86分,112%,135件
21,1850-1899,7655円,77分,113.2%,127件
22,1900-1949,7552円,77分,113.1%,117件
23,1950-1999,7905円,73分,114.3%,129件
24,2000-2049,8476円,70分,116.1%,120件
25,2050-2099,8725円,66分,117.7%,98件
26,2100-2149,9690円,67分,119.2%,109件
27,2150-2199,8572円,60分,119%,95件
28,2200-2249,10422円,53分,126%,82件
29,2250-2299,7692円,53分,119.3%,79件
30,2300-2349,8684円,47分,124.9%,71件
31,2350-2399,7779円,45分,123.3%,91件
32,2400-2449,9785円,40分,132.8%,96件
33,2450-2499,10103円,37分,136.1%,78件
34,2500-2549,9604円,42分,130.5%,66件
35,2550-2599,10170円,40分,133.5%,66件
36,2600-2649,11755円,36分,143.8%,69件
37,2650-2699,11115円,35分,142.9%,70件
38,2700-2749,11931円,34分,146.9%,61件
39,2750-2799,11944円,31分,150.8%,65件
40,2800-2849,12454円,29分,158.1%,56件
41,2850-2899,12316円,25分,164.9%,52件
42,2900-2949,14796円,24分,182.4%,64件
