,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,4863円,130分,105%,548件
1,1000-1049,5879円,125分,106.3%,525件
2,1050-1099,4793円,128分,105%,640件
3,1100-1149,5104円,121分,105.6%,617件
4,1150-1199,5200円,120分,105.8%,666件
5,1200-1249,6045円,118分,106.8%,554件
6,1250-1299,5467円,113分,106.5%,571件
7,1300-1349,5853円,114分,106.8%,508件
8,1350-1399,5754円,110分,106.9%,487件
9,1400-1449,6011円,109分,107.3%,413件
10,1450-1499,5620円,103分,107.2%,400件
11,1500-1549,6336円,102分,108.3%,416件
12,1550-1599,6488円,99分,108.7%,346件
13,1600-1649,6265円,97分,108.6%,366件
14,1650-1699,6752円,94分,109.6%,393件
15,1700-1749,6852円,89分,110.3%,373件
16,1750-1799,6900円,88分,110.4%,374件
17,1800-1849,7140円,84分,111.3%,286件
18,1850-1899,7226円,81分,111.9%,307件
19,1900-1949,7676円,78分,113.1%,292件
20,1950-1999,8083円,74分,114.5%,302件
21,2000-2049,6970円,71分,113.1%,292件
22,2050-2099,7789円,68分,115.3%,267件
23,2100-2149,7665円,64分,116.1%,273件
24,2150-2199,7626円,58分,117.5%,273件
25,2200-2249,7553円,56分,118.1%,246件
26,2250-2299,8105円,50分,121.6%,243件
27,2300-2349,8335円,50分,122.2%,235件
28,2350-2399,7810円,47分,122.4%,220件
29,2400-2449,8732円,43分,126.9%,204件
30,2450-2499,8800円,44分,126.5%,208件
31,2500-2549,9400円,43分,129%,195件
32,2550-2599,9707円,42分,131.1%,188件
33,2600-2649,9781円,39分,133.2%,192件
34,2650-2699,10432円,38分,136.9%,192件
35,2700-2749,10974円,35分,142.1%,176件
36,2750-2799,11777円,33分,148.2%,154件
37,2800-2849,12464円,30分,155.6%,187件
38,2850-2899,13397円,27分,166.6%,162件
39,2900-2949,14149円,23分,183.2%,156件
