,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,5271円,116分,106%,1586件
1,1300-1349,5545円,112分,106.6%,1543件
2,1350-1399,5859円,112分,107%,1447件
3,1400-1449,5351円,108分,106.6%,1449件
4,1450-1499,6031円,105分,107.7%,1460件
5,1500-1549,5672円,103分,107.3%,1445件
6,1550-1599,5743円,99分,107.7%,1348件
7,1600-1649,5857円,97分,108%,1284件
8,1650-1699,6339円,95分,108.9%,1324件
9,1700-1749,6478円,91分,109.5%,1254件
10,1750-1799,6542円,89分,109.8%,1272件
11,1800-1849,6707円,86分,110.4%,1245件
12,1850-1899,6595円,84分,110.5%,1188件
13,1900-1949,7123円,80分,111.9%,1139件
14,1950-1999,7015円,75分,112.4%,1180件
15,2000-2049,6675円,71分,112.5%,1112件
16,2050-2099,6586円,67分,113.1%,1071件
17,2100-2149,7233円,64分,115.1%,1049件
18,2150-2199,7316円,61分,115.9%,1005件
19,2200-2249,7169円,58分,116.6%,977件
20,2250-2299,7282円,54分,117.9%,988件
21,2300-2349,7520円,51分,119.8%,967件
22,2350-2399,7599円,48分,121.2%,940件
23,2400-2449,7752円,46分,122.3%,877件
24,2450-2499,8468円,44分,125.7%,873件
25,2500-2549,8560円,43分,126.5%,852件
26,2550-2599,8940円,42分,128.5%,810件
27,2600-2649,9487円,39分,132.3%,847件
28,2650-2699,10047円,38分,135.5%,779件
29,2700-2749,10009円,38分,135.5%,655件
