,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,4194円,136分,104.1%,85件
1,800-849,4214円,131分,104.3%,174件
2,850-899,5363円,125分,105.7%,212件
3,900-949,6083円,117分,106.9%,215件
4,950-999,5477円,123分,106%,217件
5,1000-1049,5551円,117分,106.3%,225件
6,1050-1099,4972円,121分,105.5%,237件
7,1100-1149,6042円,122分,106.6%,232件
8,1150-1199,6238円,111分,107.5%,227件
9,1200-1249,6543円,112分,107.8%,229件
10,1250-1299,6670円,107分,108.3%,209件
11,1300-1349,6253円,109分,107.6%,242件
12,1350-1399,6793円,101分,109%,247件
13,1400-1449,7239円,104分,109.3%,289件
14,1450-1499,6988円,102分,109.1%,220件
15,1500-1549,6466円,95分,109.1%,239件
16,1550-1599,7824円,95分,110.9%,176件
17,1600-1649,7848円,90分,111.6%,192件
18,1650-1699,8652円,89分,112.9%,158件
19,1700-1749,7348円,83分,111.7%,156件
20,1750-1799,8805円,84分,114%,165件
21,1800-1849,8579円,82分,114%,134件
22,1850-1899,8060円,78分,113.8%,147件
23,1900-1949,9875円,71分,118.4%,162件
24,1950-1999,8651円,71分,116.1%,170件
25,2000-2049,8755円,69分,116.9%,152件
26,2050-2099,9998円,66分,120.1%,124件
27,2100-2149,9149円,62分,119.6%,132件
28,2150-2199,10545円,59分,123.8%,115件
29,2200-2249,10372円,57分,124.4%,130件
30,2250-2299,9809円,51分,125.4%,115件
31,2300-2349,10184円,45分,129.9%,118件
32,2350-2399,10239円,38分,135.6%,118件
33,2400-2449,9956円,36分,136.6%,119件
34,2450-2499,10690円,35分,140.7%,89件
35,2500-2549,11787円,33分,147.9%,97件
36,2550-2599,11914円,32分,149.6%,90件
37,2600-2649,10933円,33分,144.2%,85件
38,2650-2699,12095円,30分,153.9%,74件
39,2700-2749,13368円,29分,161.8%,87件
40,2750-2799,13419円,28分,163.2%,78件
41,2800-2849,13287円,27分,164.5%,80件
42,2850-2899,13891円,23分,181.3%,70件
43,2900-2949,14095円,22分,184.5%,75件
