,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,3198円,134分,103.2%,96件
1,800-849,4730円,137分,104.6%,92件
2,850-899,3183円,132分,103.2%,96件
3,900-949,4508円,132分,104.5%,114件
4,950-999,2983円,131分,103%,133件
5,1000-1049,3409円,129分,103.5%,117件
6,1050-1099,4219円,125分,104.5%,143件
7,1100-1149,5052円,121分,105.6%,176件
8,1150-1199,4302円,120分,104.8%,159件
9,1200-1249,4610円,120分,105.1%,197件
10,1250-1299,4617円,118分,105.2%,180件
11,1300-1349,4883円,112分,105.8%,209件
12,1350-1399,3899円,112分,104.6%,224件
13,1400-1449,4598円,109分,105.6%,211件
14,1450-1499,5187円,103分,106.7%,175件
15,1500-1549,4647円,107分,105.8%,185件
16,1550-1599,5531円,99分,107.4%,197件
17,1600-1649,4630円,98分,106.3%,199件
18,1650-1699,6229円,91分,109.1%,208件
19,1700-1749,4422円,90分,106.6%,188件
20,1750-1799,6849円,84分,110.8%,186件
21,1800-1849,6668円,85分,110.5%,185件
22,1850-1899,5760円,80分,109.6%,153件
23,1900-1949,5993円,78分,110.3%,169件
24,1950-1999,6581円,72分,112.2%,153件
25,2000-2049,6720円,70分,112.9%,161件
26,2050-2099,7736円,66分,115.6%,140件
27,2100-2149,8311円,63分,117.6%,137件
28,2150-2199,7385円,57分,117.4%,112件
29,2200-2249,7270円,57分,117.1%,120件
30,2250-2299,7394円,53分,118.6%,125件
31,2300-2349,7108円,51分,118.6%,120件
32,2350-2399,5745円,51分,115.1%,113件
33,2400-2449,8371円,44分,125.2%,112件
34,2450-2499,7994円,44分,124.4%,109件
35,2500-2549,8162円,43分,125.3%,106件
36,2550-2599,8524円,41分,127.8%,104件
37,2600-2649,9655円,38分,134.3%,92件
38,2650-2699,9073円,37分,132.3%,101件
39,2700-2749,10067円,36分,137.3%,91件
40,2750-2799,11306円,32分,147.5%,84件
41,2800-2849,11999円,30分,153.5%,65件
42,2850-2899,12957円,26分,166.5%,83件
43,2900-2949,13558円,26分,169.6%,72件
