,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,943円,146分,100.9%,112件
1,650-699,1264円,143分,101.2%,135件
2,700-749,1182円,134分,101.2%,156件
3,750-799,-429円,138分,99.6%,189件
4,800-849,2166円,133分,102.2%,210件
5,850-899,1383円,133分,101.4%,229件
6,900-949,2250円,127分,102.4%,272件
7,950-999,973円,131分,101%,277件
8,1000-1049,2078円,128分,102.2%,269件
9,1050-1099,2811円,122分,103.1%,311件
10,1100-1149,1528円,124分,101.6%,327件
11,1150-1199,1889円,119分,102.1%,360件
12,1200-1249,3238円,114分,103.8%,353件
13,1250-1299,3275円,116分,103.8%,351件
14,1300-1349,2995円,110分,103.6%,342件
15,1350-1399,3831円,103分,105%,343件
16,1400-1449,3403円,104分,104.4%,330件
17,1450-1499,3616円,103分,104.7%,334件
18,1500-1549,3541円,100分,104.7%,283件
19,1550-1599,2876円,98分,103.9%,273件
20,1600-1649,3595円,95分,105%,274件
21,1650-1699,4176円,91分,106.1%,286件
22,1700-1749,4158円,88分,106.3%,249件
23,1750-1799,3678円,87分,105.7%,255件
24,1800-1849,4567円,85分,107.1%,263件
25,1850-1899,4923円,78分,108.4%,223件
26,1900-1949,5379円,80分,109%,199件
27,1950-1999,5280円,72分,109.7%,216件
28,2000-2049,6517円,69分,112.7%,197件
29,2050-2099,4191円,68分,108.2%,173件
30,2100-2149,6315円,62分,113.6%,162件
31,2150-2199,5390円,58分,112.4%,179件
32,2200-2249,5822円,54分,114.3%,184件
33,2250-2299,7027円,49分,119.1%,164件
34,2300-2349,6779円,49分,118.5%,157件
35,2350-2399,6056円,47分,117.2%,143件
36,2400-2449,7683円,43分,124%,140件
37,2450-2499,6782円,45分,120.1%,140件
38,2500-2549,7702円,42分,124.7%,123件
39,2550-2599,8360円,41分,127.5%,130件
40,2600-2649,8038円,40分,127%,114件
41,2650-2699,9076円,36分,134.1%,120件
42,2700-2749,9957円,34分,138.7%,145件
43,2750-2799,10351円,32分,143.7%,124件
44,2800-2849,11294円,29分,152.7%,110件
45,2850-2899,12975円,25分,168.1%,107件
46,2900-2949,13142円,24分,174.3%,102件
