,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,8197円,101分,110.8%,238件
1,1500-1549,7838円,102分,110.2%,229件
2,1550-1599,8068円,102分,110.6%,234件
3,1600-1649,8253円,96分,111.5%,208件
4,1650-1699,6773円,93分,109.7%,186件
5,1700-1749,7642円,93分,110.9%,197件
6,1750-1799,7741円,85分,112.1%,183件
7,1800-1849,8146円,85分,112.8%,176件
8,1850-1899,7996円,82分,113%,189件
9,1900-1949,8678円,79分,114.6%,186件
10,1950-1999,8558円,74分,115.5%,150件
11,2000-2049,9353円,76分,116.5%,159件
12,2050-2099,8242円,68分,116.1%,144件
13,2100-2149,10310円,64分,121.5%,134件
14,2150-2199,7696円,62分,116.5%,122件
15,2200-2249,9055円,56分,121.6%,101件
16,2250-2299,7494円,53分,119%,122件
17,2300-2349,9476円,47分,127%,139件
18,2350-2399,9635円,42分,130.6%,110件
19,2400-2449,9560円,44分,128.9%,103件
20,2450-2499,9120円,46分,126.5%,91件
21,2500-2549,10750円,40分,135.6%,104件
22,2550-2599,10026円,42分,132%,98件
23,2600-2649,10771円,39分,136.8%,88件
24,2650-2699,10944円,38分,138.3%,85件
25,2700-2749,11446円,36分,142.3%,83件
26,2750-2799,11697円,32分,148.5%,79件
27,2800-2849,13456円,31分,158.8%,106件
28,2850-2899,14122円,26分,171.7%,84件
29,2900-2949,14233円,24分,179.4%,62件
