,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,9249円,117分,110.5%,15件
1,1350-1399,10108円,96分,114%,18件
2,1400-1449,8548円,102分,111.1%,23件
3,1450-1499,10762円,105分,113.7%,13件
4,1500-1549,8452円,100分,111.3%,13件
5,1550-1599,10302円,99分,113.8%,21件
6,1600-1649,7748円,103分,110%,23件
7,1650-1699,10319円,90分,115.2%,33件
8,1700-1749,9891円,95分,113.9%,21件
9,1750-1799,9124円,95分,112.8%,26件
10,1800-1849,10571円,76分,118.5%,24件
11,1850-1899,10090円,76分,117.7%,27件
12,1900-1949,6109円,71分,111.6%,20件
13,1950-1999,10564円,74分,119%,26件
14,2000-2049,10625円,69分,120.6%,38件
15,2050-2099,11624円,64分,124.4%,31件
16,2100-2149,8541円,63分,118.1%,31件
17,2150-2199,9885円,59分,122.5%,32件
18,2200-2249,10918円,48分,130.4%,23件
19,2250-2299,9730円,46分,128.1%,27件
20,2300-2349,9735円,40分,132.3%,33件
21,2350-2399,11384円,44分,134.3%,34件
22,2400-2449,7594円,44分,122.9%,34件
23,2450-2499,7772円,45分,123.3%,23件
24,2500-2549,8870円,40分,129.3%,33件
25,2550-2599,8279円,41分,127.1%,39件
26,2600-2649,9132円,37分,132.9%,31件
27,2650-2699,9980円,35分,138.3%,22件
28,2700-2749,11633円,32分,149.1%,26件
29,2750-2799,11155円,32分,146.7%,21件
30,2800-2849,12281円,26分,161.9%,19件
31,2850-2899,12703円,25分,166.7%,23件
32,2900-2949,14822円,24分,182.6%,23件
